roi_id,source_system,component_id,n_voxels,n_voxels_assigned,centroid_i,centroid_j,centroid_k,map_source,source_path,emotion_generation_n,emotion_generation_mean,emotion_generation_sd,emotion_generation_t,emotion_generation_2logbf,emotion_generation_signed_2logbf,emotion_generation_signed_logbf,emotion_generation_p_gt0,emotion_generation_p_lt0,emotion_generation_p_rope,reappraisal_effect_n,reappraisal_effect_mean,reappraisal_effect_sd,reappraisal_effect_t,reappraisal_effect_2logbf,reappraisal_effect_signed_2logbf,reappraisal_effect_signed_logbf,reappraisal_effect_p_gt0,reappraisal_effect_p_lt0,reappraisal_effect_p_rope,look_neu_base_n,look_neu_base_mean,look_neu_base_sd,look_neu_base_t,look_neu_base_2logbf,look_neu_base_signed_2logbf,look_neu_base_signed_logbf,look_neu_base_p_gt0,look_neu_base_p_lt0,look_neu_base_p_rope,look_neg_base_n,look_neg_base_mean,look_neg_base_sd,look_neg_base_t,look_neg_base_2logbf,look_neg_base_signed_2logbf,look_neg_base_signed_logbf,look_neg_base_p_gt0,look_neg_base_p_lt0,look_neg_base_p_rope,reg_neg_base_n,reg_neg_base_mean,reg_neg_base_sd,reg_neg_base_t,reg_neg_base_2logbf,reg_neg_base_signed_2logbf,reg_neg_base_signed_logbf,reg_neg_base_p_gt0,reg_neg_base_p_lt0,reg_neg_base_p_rope,look_negative_minus_neutral_n,look_negative_minus_neutral_mean,look_negative_minus_neutral_sd,look_negative_minus_neutral_t,look_negative_minus_neutral_2logbf,look_negative_minus_neutral_signed_2logbf,look_negative_minus_neutral_signed_logbf,look_negative_minus_neutral_p_gt0,look_negative_minus_neutral_p_lt0,look_negative_minus_neutral_p_rope,regulate_negative_minus_look_negative_n,regulate_negative_minus_look_negative_mean,regulate_negative_minus_look_negative_sd,regulate_negative_minus_look_negative_t,regulate_negative_minus_look_negative_2logbf,regulate_negative_minus_look_negative_signed_2logbf,regulate_negative_minus_look_negative_signed_logbf,regulate_negative_minus_look_negative_p_gt0,regulate_negative_minus_look_negative_p_lt0,regulate_negative_minus_look_negative_p_rope,look_neutral_base_n,look_neutral_base_mean,look_neutral_base_sd,look_neutral_base_t,look_neutral_base_2logbf,look_neutral_base_signed_2logbf,look_neutral_base_signed_logbf,look_neutral_base_p_gt0,look_neutral_base_p_lt0,look_neutral_base_p_rope,look_negative_base_n,look_negative_base_mean,look_negative_base_sd,look_negative_base_t,look_negative_base_2logbf,look_negative_base_signed_2logbf,look_negative_base_signed_logbf,look_negative_base_p_gt0,look_negative_base_p_lt0,look_negative_base_p_rope,regulate_negative_base_n,regulate_negative_base_mean,regulate_negative_base_sd,regulate_negative_base_t,regulate_negative_base_2logbf,regulate_negative_base_signed_2logbf,regulate_negative_base_signed_logbf,regulate_negative_base_p_gt0,regulate_negative_base_p_lt0,regulate_negative_base_p_rope,p_cluster_1,p_cluster_2,p_cluster_3,p_cluster_4,p_cluster_5,cluster,max_posterior,roi_role_from_route_a_effects
24,common_appraisal,8,153,153,56.843137254902,82.8888888888889,42.3006535947712,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,182,0.083003662023927,0.253458244746531,4.41800826906158,13.2818180944019,13.2818180944019,6.64090904720095,0.999995019269463,4.98073053671052e-06,0.0394866169885478,182,0.138766710483132,0.223246429582809,8.38564485505701,53.6392948017209,53.6392948017209,26.8196474008605,1,2.52242148328656e-17,4.06645786740559e-08,182,0.240047221405975,0.32976112040622,9.82048478844862,71.3399915683366,71.3399915683366,35.6699957841683,1,4.59502599096009e-23,3.77377332158292e-15,182,0.323050883429902,0.393547981832148,11.0741126599955,87.4999713697346,87.4999713697346,43.7499856848673,1,8.37657448840764e-29,3.98216796104005e-21,182,0.461817593913033,0.449430636025491,13.8625617885351,100,100,50,1,5.33968354194538e-44,2.10598434353988e-35,182,0.083003662023927,0.253458244746531,4.41800826906158,13.2818180944019,13.2818180944019,6.64090904720095,0.999995019269463,4.98073053671052e-06,0.0394866169885478,182,0.138766710483132,0.223246429582809,8.38564485505701,53.6392948017209,53.6392948017209,26.8196474008605,1,2.52242148328656e-17,4.06645786740559e-08,182,0.240047221405975,0.32976112040622,9.82048478844862,71.3399915683366,71.3399915683366,35.6699957841683,1,4.59502599096009e-23,3.77377332158292e-15,182,0.323050883429902,0.393547981832148,11.0741126599955,87.4999713697346,87.4999713697346,43.7499856848673,1,8.37657448840764e-29,3.98216796104005e-21,182,0.461817593913033,0.449430636025491,13.8625617885351,100,100,50,1,5.33968354194538e-44,2.10598434353988e-35,0.998,0.002,0,0,0,1,0.998,Common-appraisal-like: shared positive emotion-generation and reappraisal response
25,common_appraisal,9,204,204,66.2254901960784,27.3480392156863,41.8970588235294,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,182,0.416159305471072,0.331315053930265,16.9454901249034,100,100,50,1,1.0389755806932e-64,1.42830918308797e-50,182,0.0723871711319652,0.206287811416677,4.7339506972304,15.8374064825788,15.8374064825788,7.91870324128942,0.999998899043827,1.10095617272611e-06,0.0715876404045508,182,-0.200699274499622,0.336391956114004,-8.04888818592278,49.6554756204712,-49.6554756204712,-24.8277378102356,4.17747668838621e-16,1,7.53204276726649e-10,182,0.215460030971451,0.393214601342213,7.39218412357985,42.1200960187366,42.1200960187366,21.0600480093683,0.999999999999928,7.22181625248914e-14,6.86421317568369e-09,182,0.287847202103416,0.430994564091351,9.01002329362262,61.2109345689927,61.2109345689927,30.6054672844963,1,1.03006365038371e-19,4.84895455192109e-14,182,0.416159305471072,0.331315053930265,16.9454901249034,100,100,50,1,1.0389755806932e-64,1.42830918308797e-50,182,0.0723871711319652,0.206287811416677,4.7339506972304,15.8374064825788,15.8374064825788,7.91870324128942,0.999998899043827,1.10095617272611e-06,0.0715876404045508,182,-0.200699274499622,0.336391956114004,-8.04888818592278,49.6554756204712,-49.6554756204712,-24.8277378102356,4.17747668838621e-16,1,7.53204276726649e-10,182,0.215460030971451,0.393214601342213,7.39218412357985,42.1200960187366,42.1200960187366,21.0600480093683,0.999999999999928,7.22181625248914e-14,6.86421317568369e-09,182,0.287847202103416,0.430994564091351,9.01002329362262,61.2109345689927,61.2109345689927,30.6054672844963,1,1.03006365038371e-19,4.84895455192109e-14,0.998,0.002,0,0,0,1,0.998,Common-appraisal-like: shared positive emotion-generation and reappraisal response
26,common_appraisal,10,953,953,16.5823714585519,67.6862539349423,34.1332633788038,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,182,0.23697330811319,0.223452015246838,14.3070748577248,100,100,50,1,9.88268348796445e-47,7.48989019011848e-30,182,0.123303905339464,0.186891498095725,8.90067576324042,59.8689189454226,59.8689189454226,29.9344594727113,1,2.77538450741629e-19,6.06809874068421e-08,182,0.319302476610429,0.290219689199394,14.8426384409839,100,100,50,1,3.88205777006436e-50,2.9604713763852e-36,182,0.556275784723618,0.316215628574272,23.7324469328834,100,100,50,1,8.34004435960711e-125,9.11943292032531e-104,182,0.679579690063082,0.370284450955432,24.759428132312,100,100,50,1,1.22700630753762e-135,9.76219247417696e-117,182,0.23697330811319,0.223452015246838,14.3070748577248,100,100,50,1,9.88268348796445e-47,7.48989019011848e-30,182,0.123303905339464,0.186891498095725,8.90067576324042,59.8689189454226,59.8689189454226,29.9344594727113,1,2.77538450741629e-19,6.06809874068421e-08,182,0.319302476610429,0.290219689199394,14.8426384409839,100,100,50,1,3.88205777006436e-50,2.9604713763852e-36,182,0.556275784723618,0.316215628574272,23.7324469328834,100,100,50,1,8.34004435960711e-125,9.11943292032531e-104,182,0.679579690063082,0.370284450955432,24.759428132312,100,100,50,1,1.22700630753762e-135,9.76219247417696e-117,0.998,0.002,0,0,0,1,0.998,Common-appraisal-like: shared positive emotion-generation and reappraisal response
27,common_appraisal,11,1028,1028,61.0972762645914,66.3793774319066,34.9571984435798,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,182,0.246301670352815,0.218388636436712,15.215037056557,100,100,50,1,1.4053013286991e-52,3.82996386850758e-34,182,0.13860809896767,0.188847697481302,9.90176482028055,72.3716537902857,72.3716537902857,36.1858268951429,1,2.04496520687439e-23,1.22653464461929e-10,182,0.391890158151902,0.305640732691565,17.297718241554,100,100,50,1,2.44695713829701e-67,9.31445981451517e-52,182,0.638191828504717,0.315729185566378,27.2691878576625,100,100,50,1,4.92151196219275e-164,1.09107841708532e-139,182,0.776799927472388,0.374675378166273,27.9698228689504,100,100,50,1,1.89231589946418e-172,2.95651648983459e-151,182,0.246301670352815,0.218388636436712,15.215037056557,100,100,50,1,1.4053013286991e-52,3.82996386850758e-34,182,0.13860809896767,0.188847697481302,9.90176482028055,72.3716537902857,72.3716537902857,36.1858268951429,1,2.04496520687439e-23,1.22653464461929e-10,182,0.391890158151902,0.305640732691565,17.297718241554,100,100,50,1,2.44695713829701e-67,9.31445981451517e-52,182,0.638191828504717,0.315729185566378,27.2691878576625,100,100,50,1,4.92151196219275e-164,1.09107841708532e-139,182,0.776799927472388,0.374675378166273,27.9698228689504,100,100,50,1,1.89231589946418e-172,2.95651648983459e-151,0.998,0.002,0,0,0,1,0.998,Common-appraisal-like: shared positive emotion-generation and reappraisal response
28,common_appraisal,12,22,22,10.9090909090909,33.1363636363636,36,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,182,0.26839813070642,0.408605679734028,8.86157222821596,59.3905738010701,59.3905738010701,29.695286900535,1,3.94469043135283e-19,2.7823036767548e-13,182,0.0486135243069461,0.230050578665491,2.85081786037338,2.84700715897525,2.84700715897525,1.42350357948763,0.997819652962122,0.00218034703787791,0.532400846091427,182,-0.130016015406944,0.407983150554737,-4.29922642757987,12.3578076695887,-12.3578076695887,-6.17890383479433,8.56976486746036e-06,0.999991430235133,0.00407391652612199,182,0.138382115299476,0.521402394480685,3.58049142219523,7.21869287878031,7.21869287878031,3.60934643939016,0.999828525698797,0.000171474301202646,0.0111033755468516,182,0.186995639606422,0.509296990332184,4.95331633072001,17.692841679379,17.692841679379,8.84642083968949,0.999999635203885,3.64796115449503e-07,0.000142332473509161,182,0.26839813070642,0.408605679734028,8.86157222821596,59.3905738010701,59.3905738010701,29.695286900535,1,3.94469043135283e-19,2.7823036767548e-13,182,0.0486135243069461,0.230050578665491,2.85081786037338,2.84700715897525,2.84700715897525,1.42350357948763,0.997819652962122,0.00218034703787791,0.532400846091427,182,-0.130016015406944,0.407983150554737,-4.29922642757987,12.3578076695887,-12.3578076695887,-6.17890383479433,8.56976486746036e-06,0.999991430235133,0.00407391652612199,182,0.138382115299476,0.521402394480685,3.58049142219523,7.21869287878031,7.21869287878031,3.60934643939016,0.999828525698797,0.000171474301202646,0.0111033755468516,182,0.186995639606422,0.509296990332184,4.95331633072001,17.692841679379,17.692841679379,8.84642083968949,0.999999635203885,3.64796115449503e-07,0.000142332473509161,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
29,common_appraisal,13,122,122,35.2049180327869,20.0491803278689,23.4426229508197,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,182,0.0701715838812391,0.138507556693117,6.83476371354663,35.999649396806,35.999649396806,17.999824698403,0.999999999995893,4.10701512097354e-12,0.0247229182416683,182,0.0395506729372441,0.104642900698419,5.09893882417619,18.9599690024972,18.9599690024972,9.47998450124859,0.999999829218545,1.70781454787758e-07,0.911033183004854,182,0.0978922744682283,0.199619615837285,6.61577760672196,33.6725382050886,33.6725382050886,16.8362691025443,0.99999999998152,1.84801835093769e-11,0.000604673452576814,182,0.168063858349467,0.246595498586985,9.194431446838,63.4883193990876,63.4883193990876,31.7441596995438,1,1.88491436679298e-20,5.26869746473238e-11,182,0.207614531286711,0.27250993898603,10.2780587244784,77.1800342312517,77.1800342312517,38.5900171156259,1,4.42459958947275e-25,3.02779989531069e-15,182,0.0701715838812391,0.138507556693117,6.83476371354663,35.999649396806,35.999649396806,17.999824698403,0.999999999995893,4.10701512097354e-12,0.0247229182416683,182,0.0395506729372441,0.104642900698419,5.09893882417619,18.9599690024972,18.9599690024972,9.47998450124859,0.999999829218545,1.70781454787758e-07,0.911033183004854,182,0.0978922744682283,0.199619615837285,6.61577760672196,33.6725382050886,33.6725382050886,16.8362691025443,0.99999999998152,1.84801835093769e-11,0.000604673452576814,182,0.168063858349467,0.246595498586985,9.194431446838,63.4883193990876,63.4883193990876,31.7441596995438,1,1.88491436679298e-20,5.26869746473238e-11,182,0.207614531286711,0.27250993898603,10.2780587244784,77.1800342312517,77.1800342312517,38.5900171156259,1,4.42459958947275e-25,3.02779989531069e-15,0.998,0.002,0,0,0,1,0.998,Common-appraisal-like: shared positive emotion-generation and reappraisal response
30,common_appraisal,14,452,449,56.320796460177,24.5088495575221,22.3517699115044,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,182,0.110717484147161,0.176175185143725,8.47826849775754,54.7479291644805,54.7479291644805,27.3739645822403,1,1.14285000863558e-17,1.66383524113429e-06,182,0.0511713409483324,0.114323346742249,6.03847902606493,27.7681665252053,27.7681665252053,13.8840832626027,0.999999999222132,7.77868221151435e-10,0.445031614274907,182,0.198627709205319,0.23787542957417,11.2648637249835,89.9971157348052,89.9971157348052,44.9985578674026,1,9.78271981399931e-30,1.74031604178269e-17,182,0.30934519335248,0.327508614189775,12.7425497808353,100,100,50,1,1.71499311501682e-37,6.11612240138352e-27,182,0.360516534300812,0.367452080922338,13.2361039819125,100,100,50,1,2.71465244983452e-40,2.08124806973905e-30,182,0.110717484147161,0.176175185143725,8.47826849775754,54.7479291644805,54.7479291644805,27.3739645822403,1,1.14285000863558e-17,1.66383524113429e-06,182,0.0511713409483324,0.114323346742249,6.03847902606493,27.7681665252053,27.7681665252053,13.8840832626027,0.999999999222132,7.77868221151435e-10,0.445031614274907,182,0.198627709205319,0.23787542957417,11.2648637249835,89.9971157348052,89.9971157348052,44.9985578674026,1,9.78271981399931e-30,1.74031604178269e-17,182,0.30934519335248,0.327508614189775,12.7425497808353,100,100,50,1,1.71499311501682e-37,6.11612240138352e-27,182,0.360516534300812,0.367452080922338,13.2361039819125,100,100,50,1,2.71465244983452e-40,2.08124806973905e-30,0.998,0.002,0,0,0,1,0.998,Common-appraisal-like: shared positive emotion-generation and reappraisal response
31,non_modifiable_emotion,1,963,962,25.8047767393562,57.2232606438214,64.0633437175493,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.189745149070766,0.190958371901036,13.4050263653099,100,100,50,1,2.825159994303e-41,2.73500803596827e-23,182,0.00848443621325014,0.122928787906216,0.931118774328629,-4.13144365558524,4.13144365558524,2.06572182779262,0.824103935982811,0.175896064017189,0.999997394296697,182,0.17032797394643,0.219432811741976,10.471770278778,79.6742932763458,79.6742932763458,39.8371466381729,1,5.82223527617992e-26,6.92460643235994e-14,182,0.360073123017196,0.250058562712231,19.4260574543435,100,100,50,1,2.32357572187045e-84,4.06010133528191e-63,182,0.368557559230446,0.224609759418116,22.1366752780657,100,100,50,1,7.01025655079965e-109,6.63922922468005e-82,182,0.189745149070766,0.190958371901036,13.4050263653099,100,100,50,1,2.825159994303e-41,2.73500803596827e-23,182,0.00848443621325014,0.122928787906216,0.931118774328629,-4.13144365558524,4.13144365558524,2.06572182779262,0.824103935982811,0.175896064017189,0.999997394296697,182,0.17032797394643,0.219432811741976,10.471770278778,79.6742932763458,79.6742932763458,39.8371466381729,1,5.82223527617992e-26,6.92460643235994e-14,182,0.360073123017196,0.250058562712231,19.4260574543435,100,100,50,1,2.32357572187045e-84,4.06010133528191e-63,182,0.368557559230446,0.224609759418116,22.1366752780657,100,100,50,1,7.01025655079965e-109,6.63922922468005e-82,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
32,non_modifiable_emotion,2,587,579,51.541737649063,56.8773424190801,64.1345826235094,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.177591005002813,0.173707974701586,13.7923065777457,100,100,50,1,1.4177337663311e-43,1.89949691249723e-23,182,0.0109586096859207,0.119022461264459,1.24211620025367,-3.47033573848793,3.47033573848793,1.73516786924397,0.892903153916346,0.107096846083654,0.999995182152994,182,0.198742559526707,0.2478076274869,10.8196173798628,84.1816850855019,84.1816850855019,42.0908425427509,1,1.38967623180243e-27,2.80272058220889e-16,182,0.37633356452952,0.299788267969296,16.9353437000523,100,100,50,1,1.23456011050622e-64,4.00398519230595e-49,182,0.387292174215441,0.287093313893085,18.1991597497802,100,100,50,1,2.6202725609628e-74,7.07156685797436e-57,182,0.177591005002813,0.173707974701586,13.7923065777457,100,100,50,1,1.4177337663311e-43,1.89949691249723e-23,182,0.0109586096859207,0.119022461264459,1.24211620025367,-3.47033573848793,3.47033573848793,1.73516786924397,0.892903153916346,0.107096846083654,0.999995182152994,182,0.198742559526707,0.2478076274869,10.8196173798628,84.1816850855019,84.1816850855019,42.0908425427509,1,1.38967623180243e-27,2.80272058220889e-16,182,0.37633356452952,0.299788267969296,16.9353437000523,100,100,50,1,1.23456011050622e-64,4.00398519230595e-49,182,0.387292174215441,0.287093313893085,18.1991597497802,100,100,50,1,2.6202725609628e-74,7.07156685797436e-57,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
33,non_modifiable_emotion,3,1523,1501,51.3611293499672,27.4221930400525,60.9921208141825,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.271545463583151,0.283875695359047,12.9047630550162,100,100,50,1,2.1155747797927e-38,3.18902724353193e-26,182,0.00350710252807592,0.2106013648053,0.224658562195743,-4.93334955864936,4.93334955864936,2.46667477932468,0.588877548437953,0.411122451562047,0.99824599403366,182,0.288360703619422,0.291121301319643,13.3628097924969,100,100,50,1,4.98636982666411e-41,1.14882405820561e-28,182,0.559906167202573,0.34593843265054,21.8349464784546,100,100,50,1,5.40345814779972e-106,2.74023456733606e-88,182,0.563413269730649,0.342969854735451,22.1618910718598,100,100,50,1,4.00574142403878e-109,5.40118546482762e-91,182,0.271545463583151,0.283875695359047,12.9047630550162,100,100,50,1,2.1155747797927e-38,3.18902724353193e-26,182,0.00350710252807592,0.2106013648053,0.224658562195743,-4.93334955864936,4.93334955864936,2.46667477932468,0.588877548437953,0.411122451562047,0.99824599403366,182,0.288360703619422,0.291121301319643,13.3628097924969,100,100,50,1,4.98636982666411e-41,1.14882405820561e-28,182,0.559906167202573,0.34593843265054,21.8349464784546,100,100,50,1,5.40345814779972e-106,2.74023456733606e-88,182,0.563413269730649,0.342969854735451,22.1618910718598,100,100,50,1,4.00574142403878e-109,5.40118546482762e-91,0.998,0.002,0,0,0,1,0.998,Non-modifiable-emotion-like: emotion generation with evidence against reappraisal modulation
34,non_modifiable_emotion,4,1460,1456,24.1376712328767,29.563698630137,61.1356164383562,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.279038209627575,0.271043415869929,13.888665194532,100,100,50,1,3.7102654586138e-44,2.09064529135103e-30,182,0.00228348887645361,0.204153347162069,0.150896125824181,-4.96061821004814,4.96061821004814,2.48030910502407,0.559971171680786,0.440028828319214,0.998917289801093,182,0.175352740531892,0.290038852373556,8.15627900934616,50.9176765673325,50.9176765673325,25.4588382836662,1,1.72751897856891e-16,2.76139906682953e-09,182,0.454390950159468,0.318588823497211,19.241318613811,100,100,50,1,8.3453973644056e-83,4.90964206050024e-66,182,0.456674439035921,0.335234495897264,18.3778074281409,100,100,50,1,9.89018213330438e-76,1.68144845189961e-60,182,0.279038209627575,0.271043415869929,13.888665194532,100,100,50,1,3.7102654586138e-44,2.09064529135103e-30,182,0.00228348887645361,0.204153347162069,0.150896125824181,-4.96061821004814,4.96061821004814,2.48030910502407,0.559971171680786,0.440028828319214,0.998917289801093,182,0.175352740531892,0.290038852373556,8.15627900934616,50.9176765673325,50.9176765673325,25.4588382836662,1,1.72751897856891e-16,2.76139906682953e-09,182,0.454390950159468,0.318588823497211,19.241318613811,100,100,50,1,8.3453973644056e-83,4.90964206050024e-66,182,0.456674439035921,0.335234495897264,18.3778074281409,100,100,50,1,9.89018213330438e-76,1.68144845189961e-60,0.998,0.002,0,0,0,1,0.998,Non-modifiable-emotion-like: emotion generation with evidence against reappraisal modulation
35,non_modifiable_emotion,5,62,62,35.3870967741936,61.7741935483871,60.258064516129,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.156876519904838,0.216463839085734,9.77706007991058,70.7898932339726,70.7898932339726,35.3949466169863,1,7.06269751089661e-23,1.36081757861893e-11,182,0.0150429053042855,0.151436668668141,1.3400974112379,-3.22347263256632,3.22347263256632,1.61173631628316,0.909893161191265,0.0901068388087354,0.999077628267233,182,0.255771943546371,0.294408626937614,11.7202821205137,95.9885509811254,95.9885509811254,47.9942754905627,1,5.01686474727309e-32,2.06765109098688e-21,182,0.41264846345121,0.313216204032928,17.7734486741496,100,100,50,1,5.67469917324404e-71,2.66586332215279e-55,182,0.427691368755495,0.328662555638745,17.5556111122131,100,100,50,1,2.69419580511483e-69,1.64910534020392e-54,182,0.156876519904838,0.216463839085734,9.77706007991058,70.7898932339726,70.7898932339726,35.3949466169863,1,7.06269751089661e-23,1.36081757861893e-11,182,0.0150429053042855,0.151436668668141,1.3400974112379,-3.22347263256632,3.22347263256632,1.61173631628316,0.909893161191265,0.0901068388087354,0.999077628267233,182,0.255771943546371,0.294408626937614,11.7202821205137,95.9885509811254,95.9885509811254,47.9942754905627,1,5.01686474727309e-32,2.06765109098688e-21,182,0.41264846345121,0.313216204032928,17.7734486741496,100,100,50,1,5.67469917324404e-71,2.66586332215279e-55,182,0.427691368755495,0.328662555638745,17.5556111122131,100,100,50,1,2.69419580511483e-69,1.64910534020392e-54,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
36,non_modifiable_emotion,6,18,18,8.66666666666667,43,59.3333333333333,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.073361834047916,0.256236351951039,3.86247010918625,9.14020734899991,9.14020734899991,4.57010367449996,0.999943876848664,5.61231513355716e-05,0.109350262821825,182,0.0173865823774902,0.210610812874191,1.11370264790892,-3.76594900645472,3.76594900645472,1.88297450322736,0.867296613511501,0.132703386488499,0.981641004080252,182,0.0856132584043106,0.416168967297132,2.7752814165048,2.44584638228185,2.44584638228185,1.22292319114092,0.997242301983434,0.00275769801656555,0.124150945324309,182,0.158975092452227,0.445867269118519,4.81015629517637,16.4745865931067,16.4745865931067,8.23729329655334,0.999999245938385,7.54061614834866e-07,0.000488110434463898,182,0.176361674829717,0.42401800154553,5.61119825730866,23.6316280822408,23.6316280822408,11.8158140411204,0.99999998995348,1.00465201392257e-08,2.9052548183102e-05,182,0.073361834047916,0.256236351951039,3.86247010918625,9.14020734899991,9.14020734899991,4.57010367449996,0.999943876848664,5.61231513355716e-05,0.109350262821825,182,0.0173865823774902,0.210610812874191,1.11370264790892,-3.76594900645472,3.76594900645472,1.88297450322736,0.867296613511501,0.132703386488499,0.981641004080252,182,0.0856132584043106,0.416168967297132,2.7752814165048,2.44584638228185,2.44584638228185,1.22292319114092,0.997242301983434,0.00275769801656555,0.124150945324309,182,0.158975092452227,0.445867269118519,4.81015629517637,16.4745865931067,16.4745865931067,8.23729329655334,0.999999245938385,7.54061614834866e-07,0.000488110434463898,182,0.176361674829717,0.42401800154553,5.61119825730866,23.6316280822408,23.6316280822408,11.8158140411204,0.99999998995348,1.00465201392257e-08,2.9052548183102e-05,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
37,non_modifiable_emotion,7,325,314,66.3507692307692,61.0246153846154,49.9723076923077,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,182,0.211619412078618,0.199542982044228,14.3072030015333,100,100,50,1,9.86449394877093e-47,4.29136443008475e-28,182,0.0159421741349197,0.156867769916419,1.37103808867902,-3.14169989642851,3.14169989642851,1.57084994821426,0.914818458554381,0.085181541445619,0.998299703100756,182,0.371066066695878,0.291382333729113,17.1800220704824,100,100,50,1,1.87384297649975e-66,2.77794511936061e-50,182,0.582685478774495,0.313120977134034,25.104855471526,100,100,50,1,2.2008938645513e-139,7.26337737662379e-117,182,0.598627652909415,0.308275544346982,26.1971107069218,100,100,50,1,1.4333363583048e-151,1.11946242655236e-127,182,0.211619412078618,0.199542982044228,14.3072030015333,100,100,50,1,9.86449394877093e-47,4.29136443008475e-28,182,0.0159421741349197,0.156867769916419,1.37103808867902,-3.14169989642851,3.14169989642851,1.57084994821426,0.914818458554381,0.085181541445619,0.998299703100756,182,0.371066066695878,0.291382333729113,17.1800220704824,100,100,50,1,1.87384297649975e-66,2.77794511936061e-50,182,0.582685478774495,0.313120977134034,25.104855471526,100,100,50,1,2.2008938645513e-139,7.26337737662379e-117,182,0.598627652909415,0.308275544346982,26.1971107069218,100,100,50,1,1.4333363583048e-151,1.11946242655236e-127,0.998,0.002,0,0,0,1,0.998,Gradient/other: not cleanly captured by the four original logical systems
