cluster,dataset,subject,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base
1,AHAB,32,0.507177694815401,0.159937585437542,1.16675129681777,1.32668888225531
1,AHAB,33,0.425040079023097,-0.203699412822831,1.79501319872776,1.59131378590493
1,AHAB,34,0.188501840151329,0.111841389444706,0.791996757154473,0.903838146599179
1,AHAB,35,0.386849334510834,-0.0251870033337829,0.611282283230646,0.586095279896863
1,AHAB,36,0.546933887068414,-0.370649473274518,0.707795030129586,0.337145556855068
1,AHAB,37,0.165056222420125,0.111813062111121,0.735097809341649,0.846910871452771
1,AHAB,38,0.972234101261055,-0.0895794254749179,1.36737608772894,1.27779666225402
1,AHAB,39,0.572842172171853,-0.173090048507314,1.01782048253976,0.844730434032443
1,AHAB,40,0.49201655538957,0.0299931546092131,0.657822927682877,0.68781608229209
1,AHAB,41,0.379013654830741,0.0508136105400676,1.33233605189271,1.38314966243277
1,AHAB,42,0.463031162080273,-0.213362087750382,0.947182920830792,0.73382083308041
1,AHAB,43,0.221605275333343,-0.0810381419172533,1.05519847736182,0.974160335444566
1,AHAB,44,0.657069585921688,-0.26525370106099,1.18994272595154,0.924689024890549
1,AHAB,45,0.260419627643235,-0.155527629090402,0.665979305251857,0.510451676161455
1,AHAB,46,0.413305551840572,0.0861817896245785,1.03053796262138,1.11671975224596
1,AHAB,47,0.580061535967392,0.0288832600882577,1.44282087149532,1.47170413158358
1,AHAB,48,0.518689479131787,-0.187260259282226,1.57292935252751,1.38566909324528
1,AHAB,49,0.585231549330236,-0.216405288470871,1.21503193286356,0.998626644392685
1,AHAB,50,0.548748902515688,-0.0436844650010561,1.40237922126373,1.35869475626267
1,AHAB,51,0.192351420269165,-0.159952801935763,0.75253838387311,0.592585581937347
1,AHAB,52,0.300734020504483,-0.0868994052235449,1.05628428439744,0.969384879173898
1,AHAB,53,0.433128262205311,-0.105565689926901,1.03856141285655,0.932995722929646
1,AHAB,54,0.226147610854265,0.0246097131265376,0.925565624483507,0.950175337610045
1,AHAB,55,0.0679656829003826,0.179831720816715,0.298673503853375,0.47850522467009
1,AHAB,56,0.350669116671068,-0.14988044954048,1.08634374638564,0.936463296845157
1,AHAB,57,0.456533490023839,-0.108744105100114,1.33224876598368,1.22350466088357
1,AHAB,58,0.733752859178032,-0.348981669351803,1.19369288185131,0.844711212499504
1,AHAB,59,0.203134638005076,-0.0799617365709083,1.00581789616982,0.925856159598914
1,AHAB,60,0.310106071500607,0.0466215467296165,1.15193574824746,1.19855729497707
1,AHAB,61,0.306651730306213,-0.145832637565691,1.16345041282283,1.01761777525714
1,AHAB,62,0.309704192313838,-0.0146798857314932,1.12572394588085,1.11104406014936
1,AHAB,63,0.371433406958698,-0.044321614595502,1.57219728273487,1.52787566813937
1,AHAB,64,0.487530666074536,-0.199659858380353,1.20229189569989,1.00263203731954
1,AHAB,65,0.681498252360845,-0.329892727379832,1.54232681220422,1.21243408482439
1,AHAB,66,0.375558578773845,-0.13682685992812,1.08733042790602,0.9505035679779
1,AHAB,67,0.627303230846575,0.0644749891147435,1.28710190055867,1.35157688967341
1,AHAB,68,0.162981226635455,-0.125945766593873,1.14690843223107,1.0209626656372
1,AHAB,69,-0.0299111771358323,0.0269492598111108,0.339262543385152,0.366211803196263
1,AHAB,70,0.168615251504481,0.0160002894886474,0.776765755357243,0.79276604484589
1,AHAB,71,0.749145840063668,-0.359605183099761,1.26877014831141,0.909164965211653
1,AHAB,72,0.387377288357849,-0.0436725626238274,1.51312138407693,1.46944882145311
1,AHAB,73,0.691031122177282,-0.159999198007557,1.965562510816,1.80556331280844
1,AHAB,74,0.238083564271947,-0.0636812619846465,0.997661104530643,0.933979842545996
1,AHAB,75,0.991183480117971,-0.0857785307106498,1.64790598543227,1.56212745472162
1,AHAB,76,0.390423738134194,-0.206063458751651,1.4088353344717,1.20277187572005
1,AHAB,77,0.78503687825888,-0.510323859748569,1.26680448980202,0.756480630053451
1,AHAB,78,0.324936759948258,-0.196965342524603,1.32491147217671,1.12794612965211
1,AHAB,79,0.266551593705115,-0.102972181768172,1.09053257234164,0.987560390573468
1,AHAB,80,0.491820480434969,0.157635599260299,1.25971979757131,1.41735539683161
