dataset,subject,cluster,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base,reg_success,emotion_reactivity
AHAB,86,2,0.0715671001253007,0.0887553254593936,0.385905541988866,0.47466086744826,-0.2,1.8
AHAB,86,1,0.258763440284098,0.0672749258168591,1.04963269487388,1.11690762069074,-0.2,1.8
AHAB,87,2,0.145302770680444,0.0238808972371128,0.249409811980272,0.273290709217384,0.28571428571429,1.70329670329671
AHAB,87,1,0.430551105450615,-0.257125015412501,1.09439599769716,0.837270982284657,0.28571428571429,1.70329670329671
AHAB,88,2,-0.112739505101215,0.0305756165928104,0.14749911455721,0.178074731150021,0.14285714285714,3.35164835164835
AHAB,88,1,0.207811629668091,0.00797924812799271,1.2294760957996,1.23745534392759,0.14285714285714,3.35164835164835
AHAB,89,2,0.08134419311512,-0.0317852778412529,0.0560216938927265,0.0242364160514737,1.53333333333333,2.66190476190476
AHAB,89,1,0.588914074503335,-0.0589023118172748,0.579946436533987,0.521044124716713,1.53333333333333,2.66190476190476
AHAB,90,2,0.211207621496902,0.00935025314093551,0.284578830769681,0.293929083910616,0.92857142857143,3.07619047619047
AHAB,90,1,0.41881326070509,0.0405701754465416,0.833794559685277,0.874364735131819,0.92857142857143,3.07619047619047
AHAB,91,2,0.277681254491656,-0.12261191756315,0.448374429798115,0.325762512234966,0.0606060606060601,1.72727272727273
AHAB,91,1,0.648151401824272,-0.376872332120898,1.60090932868265,1.22403699656175,0.0606060606060601,1.72727272727273
AHAB,92,2,0.18428613826691,0.0199227477662816,0.183737378745923,0.203660126512205,0.29230769230769,2.46666666666667
AHAB,92,1,0.529339412620007,-0.0394264471425658,0.865334776443632,0.825908329301066,0.29230769230769,2.46666666666667
AHAB,93,2,0.0792239405674928,0.169665455351926,0.346197871183789,0.515863326535715,1.33333333333333,2.73333333333333
AHAB,93,1,0.514132908740603,-0.0142907978221942,1.51779162715739,1.5035008293352,1.33333333333333,2.73333333333333
AHAB,94,2,0.155525962596688,0.0125498464251036,0.306243304310576,0.318793150735679,1.58571428571429,2.8
AHAB,94,1,0.133791827787541,-0.0731999657510794,0.816181222209278,0.742981256458199,1.58571428571429,2.8
AHAB,95,2,0.119746218929498,-0.0336998605084897,0.0815561774677803,0.0478563169592906,2.53846153846154,3.66433566433567
AHAB,95,1,0.47995498494015,-0.103877813046196,1.16478513047419,1.06090731742799,2.53846153846154,3.66433566433567
AHAB,96,2,0.416997689107834,-0.0999599972376609,0.706600183366741,0.606640186129081,0.5,2.28571428571429
AHAB,96,1,0.422502316312245,-0.0712552260217882,1.31301027666519,1.2417550506434,0.5,2.28571428571429
AHAB,97,2,0.207181209691137,0.0838065193890535,0.286497037813639,0.370303557202693,0.33333333333333,1.53333333333333
AHAB,97,1,0.69146929270912,-0.250070068043122,1.6508269410346,1.40075687299147,0.33333333333333,1.53333333333333
AHAB,98,2,0.00258052227480266,0.096384907664056,0.325338364876553,0.421723272540609,0.53333333333333,1.13333333333333
AHAB,98,1,0.578116198242812,-0.0997176698935032,1.20590338412078,1.10618571422728,0.53333333333333,1.13333333333333
AHAB,99,2,0.262925921232469,0.0433393940291039,0.452626902500475,0.495966296529578,0.64285714285714,1.92857142857143
AHAB,99,1,0.896126718828031,-0.105245621400375,1.65182784504632,1.54658222364595,0.64285714285714,1.92857142857143
AHAB,100,2,0.142099255281149,0.0811540199290328,0.213241472909212,0.294395492838245,0.66666666666667,2
AHAB,100,1,0.810137660362224,-0.106275698121878,1.18018443360212,1.07390873548024,0.66666666666667,2
AHAB,101,2,0.204086577031446,0.0132380564314561,0.285671942077576,0.298909998509032,1.53333333333333,2.4
AHAB,101,1,0.456575993661272,-0.148935452336257,0.999104124569286,0.850168672233028,1.53333333333333,2.4
AHAB,102,2,0.21695654841305,-0.0736592277407702,0.186543418268744,0.112884190527973,0.8,2.73333333333333
AHAB,102,1,0.428398853401466,-0.071992522494112,1.29392551289852,1.22193299040441,0.8,2.73333333333333
AHAB,103,2,0.198235286463338,0.0262978210355431,0.258848283535543,0.285146104571086,0.86666666666667,2.66153846153846
AHAB,103,1,0.441087981805013,-0.0901203598431942,0.925661446361734,0.83554108651854,0.86666666666667,2.66153846153846
AHAB,104,2,0.109234918400923,0.067198470413998,0.22332532527862,0.290523795692619,0.67142857142857,2.6
AHAB,104,1,0.185353395314514,0.0251189612704605,1.14126862639903,1.16638758766949,0.67142857142857,2.6
AHAB,105,2,0.0422696934538206,0.056223659460732,0.0792002094323331,0.135423868893065,0.23626373626374,2.64285714285714
AHAB,105,1,0.406371281251245,-0.23790563205226,0.897647673733177,0.659742041680916,0.23626373626374,2.64285714285714
AHAB,106,2,0.273089035017365,0.0275187530498986,0.368463029394931,0.39598178244483,0.48076923076923,2.25
