roi_id,source_system,emotion_generation_mean,emotion_generation_sd,emotion_generation_t,emotion_generation_signed_logbf,emotion_generation_p_gt0,emotion_generation_p_lt0,emotion_generation_p_rope,reappraisal_effect_mean,reappraisal_effect_sd,reappraisal_effect_t,reappraisal_effect_signed_logbf,reappraisal_effect_p_gt0,reappraisal_effect_p_lt0,reappraisal_effect_p_rope,look_neutral_base_mean,look_negative_base_mean,regulate_negative_base_mean,look_negative_minus_neutral_mean,regulate_negative_minus_look_negative_mean,z_emotion_generation_mean,z_emotion_generation_sd,z_emotion_generation_t,z_emotion_generation_signed_logbf,z_emotion_generation_p_gt0,z_emotion_generation_p_lt0,z_emotion_generation_p_rope,z_reappraisal_effect_mean,z_reappraisal_effect_sd,z_reappraisal_effect_t,z_reappraisal_effect_signed_logbf,z_reappraisal_effect_p_gt0,z_reappraisal_effect_p_lt0,z_reappraisal_effect_p_rope,z_look_neutral_base_mean,z_look_negative_base_mean,z_regulate_negative_base_mean,z_look_negative_minus_neutral_mean,z_regulate_negative_minus_look_negative_mean
26,common_appraisal,0.23697330811319,0.223452015246838,14.3070748577248,50,1,9.88268348796445e-47,7.48989019011848e-30,0.123303905339464,0.186891498095725,8.90067576324042,29.9344594727113,1,2.77538450741629e-19,6.06809874068421e-08,0.319302476610429,0.556275784723618,0.679579690063082,0.23697330811319,0.123303905339464,0.518087081414477,-0.291786851322719,0.621793143566703,1.07165805525552,0.4750032053156,-0.4750032053156,-0.598503029014614,0.979640895083806,0.0112649620454076,1.01879301213218,1.12329147461177,0.656014384280943,-0.656014384280943,-1.02254927594723,0.799188161234169,0.875844374608553,1.29322000383088,0.518087081414477,0.979640895083806
27,common_appraisal,0.246301670352815,0.218388636436712,15.215037056557,50,1,1.4053013286991e-52,3.82996386850758e-34,0.13860809896767,0.188847697481302,9.90176482028055,36.1858268951429,1,2.04496520687439e-23,1.22653464461929e-10,0.391890158151902,0.638191828504717,0.776799927472388,0.246301670352815,0.13860809896767,0.587998356789335,-0.362880438710564,0.740637946597865,1.07165805525552,0.4750032053156,-0.4750032053156,-0.598503029014614,1.17754465641116,0.044898777343188,1.19822613575616,1.46337003337527,0.656014384280943,-0.656014384280943,-1.02254940894677,1.15054244914327,1.1821402953176,1.69879976191068,0.587998356789335,1.17754465641116
28,common_appraisal,0.26839813070642,0.408605679734028,8.86157222821596,29.695286900535,1,3.94469043135283e-19,2.7823036767548e-13,0.0486135243069461,0.230050578665491,2.85081786037338,1.42350357948763,0.997819652962122,0.00218034703787791,0.532400846091427,-0.130016015406944,0.138382115299476,0.186995639606422,0.26839813070642,0.0486135243069461,0.753599958110999,2.30790768468066,-0.0909784764875626,0.102014140773064,0.4750032053156,-0.4750032053156,-0.598503029013949,0.0137940363466554,0.753318433183764,-0.0655709546484254,-0.427723548812673,0.649867504479154,-0.649867504479154,0.146721015708023,-1.37569847868357,-0.686720421328104,-0.761723754196379,0.753599958110999,0.0137940363466554
29,common_appraisal,0.0701715838812391,0.138507556693117,6.83476371354663,17.999824698403,0.999999999995893,4.10701512097354e-12,0.0247229182416683,0.0395506729372441,0.104642900698419,5.09893882417619,9.47998450124859,0.999999829218545,1.70781454787758e-07,0.911033183004854,0.0978922744682283,0.168063858349467,0.207614531286711,0.0701715838812391,0.0395506729372441,-0.732006019199198,-1.48446994175731,-0.356271083401783,-0.456498244790059,0.475003205286673,-0.475003205286673,-0.539424002800809,-0.103400793906218,-1.40287214164646,0.337377578234731,0.010554388706551,0.656013902810307,-0.656013902810307,0.978281665400844,-0.272528447665025,-0.575736096449803,-0.675706631399629,-0.732006019199198,-0.103400793906218
30,common_appraisal,0.110717484147161,0.176175185143725,8.47826849775754,27.3739645822403,1,1.14285000863558e-17,1.66383524113429e-06,0.0511713409483324,0.114323346742249,6.03847902606493,13.8840832626027,0.999999999222132,7.77868221151435e-10,0.445031614274907,0.198627709205319,0.30934519335248,0.360516534300812,0.110717484147161,0.0511713409483324,-0.428135358305334,-0.955588549436685,-0.141149790233918,-0.00883973086061923,0.4750032053156,-0.4750032053156,-0.598499053037148,0.0468700380239392,-1.23643188170209,0.505778812879782,0.250140299788847,0.65601438208796,-0.65601438208796,-0.045161209050609,0.215072563796425,-0.0474647763724984,-0.0378357616619643,-0.428135358305334,0.0468700380239392
31,non_modifiable_emotion,0.189745149070766,0.190958371901036,13.4050263653099,50,1,2.825159994303e-41,2.73500803596827e-23,0.00848443621325014,0.122928787906216,0.931118774328629,2.06572182779262,0.824103935982811,0.175896064017189,0.999997394296697,0.17032797394643,0.360073123017196,0.368557559230446,0.189745149070766,0.00848443621325014,0.16413632913376,-0.74802166198598,0.503722396190336,1.07165805525552,0.4750032053156,-0.4750032053156,-0.598503029014614,-0.505128924595375,-1.0884746638444,-0.409653832195364,-0.392786447609583,0.160124535399964,-0.160124535399964,1.1736668190946,0.0780901844346896,0.142214280441318,-0.00429051395860562,0.16413632913376,-0.505128924595375
32,non_modifiable_emotion,0.177591005002813,0.173707974701586,13.7923065777457,50,1,1.4177337663311e-43,1.89949691249723e-23,0.0109586096859207,0.119022461264459,1.24211620025367,1.73516786924397,0.892903153916346,0.107096846083654,0.999995182152994,0.198742559526707,0.37633356452952,0.387292174215441,0.177591005002813,0.0109586096859207,0.0730472728714634,-0.99023001075134,0.554414198805029,1.07165805525552,0.4750032053156,-0.4750032053156,-0.598503029014614,-0.473134541335913,-1.15563789359,-0.353911299420369,-0.410768803503979,0.354084724189955,-0.354084724189955,1.17366196073604,0.215628486675218,0.203014420124117,0.0738658536435702,0.0730472728714634,-0.473134541335913
33,non_modifiable_emotion,0.271545463583151,0.283875695359047,12.9047630550162,50,1,2.1155747797927e-38,3.18902724353193e-26,0.00350710252807592,0.2106013648053,0.224658562195743,2.46667477932468,0.588877548437953,0.411122451562047,0.99824599403366,0.288360703619422,0.559906167202573,0.563413269730649,0.271545463583151,0.00350710252807592,0.777187598662389,0.556606354763649,0.43824203296372,1.07165805525552,0.4750032053156,-0.4750032053156,-0.598503029014614,-0.569492528559574,0.418919357361533,-0.53627829351338,-0.370974339525883,-0.503030597855544,0.503030597855544,1.1698203553919,0.649417230615746,0.889418899116705,0.808601266920501,0.777187598662389,-0.569492528559574
34,non_modifiable_emotion,0.279038209627575,0.271043415869929,13.888665194532,50,1,3.7102654586138e-44,2.09064529135103e-30,0.00228348887645361,0.204153347162069,0.150896125824181,2.48030910502407,0.559971171680786,0.440028828319214,0.998917289801093,0.175352740531892,0.454390950159468,0.456674439035921,0.279038209627575,0.00228348887645361,0.833341875111956,0.376431649797783,0.567026751229622,1.07165805525552,0.4750032053156,-0.4750032053156,-0.598503029014614,-0.585315495123539,0.308055691802521,-0.549499319426297,-0.37023262311086,-0.58452405754096,0.584524057540961,1.17129466989196,0.102412125128384,0.494882260611583,0.363312196614809,0.833341875111956,-0.585315495123539
35,non_modifiable_emotion,0.156876519904838,0.216463839085734,9.77706007991058,35.3949466169863,1,7.06269751089661e-23,1.36081757861893e-11,0.0150429053042855,0.151436668668141,1.3400974112379,1.61173631628316,0.909893161191265,0.0901068388087354,0.999077628267233,0.255771943546371,0.41264846345121,0.427691368755495,0.156876519904838,0.0150429053042855,-0.0821971349605192,-0.389906018626079,0.0288513727638796,0.374199240439575,0.4750032053156,-0.4750032053156,-0.598503028982095,-0.420319118002698,-0.598325856341679,-0.336349350640963,-0.417483562339979,0.401983306725734,-0.401983306725734,1.17164680875089,0.491674203890681,0.338801072985415,0.242401705692475,-0.0821971349605192,-0.420319118002698
