roi_id,source_system,component_id,n_voxels,n_voxels_assigned,centroid_i,centroid_j,centroid_k,map_source,source_path,emotion_generation_n,emotion_generation_mean,emotion_generation_sd,emotion_generation_t,emotion_generation_2logbf,emotion_generation_signed_2logbf,emotion_generation_signed_logbf,emotion_generation_p_gt0,emotion_generation_p_lt0,emotion_generation_p_rope,reappraisal_effect_n,reappraisal_effect_mean,reappraisal_effect_sd,reappraisal_effect_t,reappraisal_effect_2logbf,reappraisal_effect_signed_2logbf,reappraisal_effect_signed_logbf,reappraisal_effect_p_gt0,reappraisal_effect_p_lt0,reappraisal_effect_p_rope,look_neu_base_n,look_neu_base_mean,look_neu_base_sd,look_neu_base_t,look_neu_base_2logbf,look_neu_base_signed_2logbf,look_neu_base_signed_logbf,look_neu_base_p_gt0,look_neu_base_p_lt0,look_neu_base_p_rope,look_neg_base_n,look_neg_base_mean,look_neg_base_sd,look_neg_base_t,look_neg_base_2logbf,look_neg_base_signed_2logbf,look_neg_base_signed_logbf,look_neg_base_p_gt0,look_neg_base_p_lt0,look_neg_base_p_rope,reg_neg_base_n,reg_neg_base_mean,reg_neg_base_sd,reg_neg_base_t,reg_neg_base_2logbf,reg_neg_base_signed_2logbf,reg_neg_base_signed_logbf,reg_neg_base_p_gt0,reg_neg_base_p_lt0,reg_neg_base_p_rope,look_negative_minus_neutral_n,look_negative_minus_neutral_mean,look_negative_minus_neutral_sd,look_negative_minus_neutral_t,look_negative_minus_neutral_2logbf,look_negative_minus_neutral_signed_2logbf,look_negative_minus_neutral_signed_logbf,look_negative_minus_neutral_p_gt0,look_negative_minus_neutral_p_lt0,look_negative_minus_neutral_p_rope,regulate_negative_minus_look_negative_n,regulate_negative_minus_look_negative_mean,regulate_negative_minus_look_negative_sd,regulate_negative_minus_look_negative_t,regulate_negative_minus_look_negative_2logbf,regulate_negative_minus_look_negative_signed_2logbf,regulate_negative_minus_look_negative_signed_logbf,regulate_negative_minus_look_negative_p_gt0,regulate_negative_minus_look_negative_p_lt0,regulate_negative_minus_look_negative_p_rope,look_neutral_base_n,look_neutral_base_mean,look_neutral_base_sd,look_neutral_base_t,look_neutral_base_2logbf,look_neutral_base_signed_2logbf,look_neutral_base_signed_logbf,look_neutral_base_p_gt0,look_neutral_base_p_lt0,look_neutral_base_p_rope,look_negative_base_n,look_negative_base_mean,look_negative_base_sd,look_negative_base_t,look_negative_base_2logbf,look_negative_base_signed_2logbf,look_negative_base_signed_logbf,look_negative_base_p_gt0,look_negative_base_p_lt0,look_negative_base_p_rope,regulate_negative_base_n,regulate_negative_base_mean,regulate_negative_base_sd,regulate_negative_base_t,regulate_negative_base_2logbf,regulate_negative_base_signed_2logbf,regulate_negative_base_signed_logbf,regulate_negative_base_p_gt0,regulate_negative_base_p_lt0,regulate_negative_base_p_rope
25,common_appraisal,9,204,204,66.2254901960784,27.3480392156863,41.8970588235294,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,176,0.0855429062584847,0.26392757204466,4.2998724436101,12.3597345044548,12.3597345044548,6.17986725222738,0.99999145517777,8.54482222983818e-06,0.0370020197509697,176,0.116395650117623,0.242261105093984,6.37396083073061,31.0581499908145,31.0581499908145,15.5290749954073,0.999999999907896,9.2103827741838e-11,0.000138504373865325,176,0.0872877355113178,0.446140514920739,2.59560078323982,1.5572096264623,1.5572096264623,0.778604813231152,0.995278714703652,0.00472128529634836,0.133737347584118,176,0.172830641769803,0.492714307459903,4.65352340979795,15.1598015725494,15.1598015725494,7.57990078627468,0.999998368447313,1.63155268749404e-06,0.00047107188213153,176,0.289226291887425,0.508996147367435,7.53840746856525,43.5750195228624,43.5750195228624,21.7875097614312,0.999999999999976,2.37872682706196e-14,2.25593202339432e-10,176,0.0855429062584847,0.26392757204466,4.2998724436101,12.3597345044548,12.3597345044548,6.17986725222738,0.99999145517777,8.54482222983818e-06,0.0370020197509697,176,0.116395650117623,0.242261105093984,6.37396083073061,31.0581499908145,31.0581499908145,15.5290749954073,0.999999999907896,9.2103827741838e-11,0.000138504373865325,176,0.0872877355113178,0.446140514920739,2.59560078323982,1.5572096264623,1.5572096264623,0.778604813231152,0.995278714703652,0.00472128529634836,0.133737347584118,176,0.172830641769803,0.492714307459903,4.65352340979795,15.1598015725494,15.1598015725494,7.57990078627468,0.999998368447313,1.63155268749404e-06,0.00047107188213153,176,0.289226291887425,0.508996147367435,7.53840746856525,43.5750195228624,43.5750195228624,21.7875097614312,0.999999999999976,2.37872682706196e-14,2.25593202339432e-10
26,common_appraisal,10,953,953,16.5823714585519,67.6862539349423,34.1332633788038,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,176,0.128481132929979,0.237943665906463,7.16343860543914,39.4156086134904,39.4156086134904,19.7078043067452,0.999999999999607,3.93390537784698e-13,6.05219493188411e-06,176,0.0832430723397981,0.212504049488993,5.19681461151303,19.7926943309492,19.7926943309492,9.89634716547462,0.99999989863382,1.01366179857781e-07,0.0189772913335856,176,0.269290234972208,0.329414814549573,10.8451062874108,83.8662607931119,83.8662607931119,41.9331303965559,1,1.05195589312405e-27,5.16591285697523e-19,176,0.397771367902188,0.392457148505846,13.4461393780251,100,100,50,1,1.62185348355836e-41,3.29062240335402e-32,176,0.481014440241986,0.383610547503863,16.6350422573762,100,100,50,1,1.94240852203254e-62,1.50905390768083e-50,176,0.128481132929979,0.237943665906463,7.16343860543914,39.4156086134904,39.4156086134904,19.7078043067452,0.999999999999607,3.93390537784698e-13,6.05219493188411e-06,176,0.0832430723397981,0.212504049488993,5.19681461151303,19.7926943309492,19.7926943309492,9.89634716547462,0.99999989863382,1.01366179857781e-07,0.0189772913335856,176,0.269290234972208,0.329414814549573,10.8451062874108,83.8662607931119,83.8662607931119,41.9331303965559,1,1.05195589312405e-27,5.16591285697523e-19,176,0.397771367902188,0.392457148505846,13.4461393780251,100,100,50,1,1.62185348355836e-41,3.29062240335402e-32,176,0.481014440241986,0.383610547503863,16.6350422573762,100,100,50,1,1.94240852203254e-62,1.50905390768083e-50
27,common_appraisal,11,1028,1028,61.0972762645914,66.3793774319066,34.9571984435798,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,176,0.140255833051519,0.266145468531544,6.99130404822929,37.5451746364172,37.5451746364172,18.7725873182086,0.999999999998638,1.36171406859555e-12,3.41426781124219e-06,176,0.0930144489084972,0.228527963040338,5.39967228529866,21.6195725746747,21.6195725746747,10.8097862873373,0.999999966618629,3.33813708525765e-08,0.00626114762445274,176,0.476222676949323,0.402445876609565,15.6985277066893,100,100,50,1,7.73964874968921e-56,3.83575807562771e-45,176,0.616478510000842,0.426146161477153,19.1917993760905,100,100,50,1,2.16685664728666e-82,6.6075628445113e-70,176,0.709492958909339,0.437713030908941,21.5037869100209,100,100,50,1,7.17440802982056e-103,3.47766128374628e-89,176,0.140255833051519,0.266145468531544,6.99130404822929,37.5451746364172,37.5451746364172,18.7725873182086,0.999999999998638,1.36171406859555e-12,3.41426781124219e-06,176,0.0930144489084972,0.228527963040338,5.39967228529866,21.6195725746747,21.6195725746747,10.8097862873373,0.999999966618629,3.33813708525765e-08,0.00626114762445274,176,0.476222676949323,0.402445876609565,15.6985277066893,100,100,50,1,7.73964874968921e-56,3.83575807562771e-45,176,0.616478510000842,0.426146161477153,19.1917993760905,100,100,50,1,2.16685664728666e-82,6.6075628445113e-70,176,0.709492958909339,0.437713030908941,21.5037869100209,100,100,50,1,7.17440802982056e-103,3.47766128374628e-89
28,common_appraisal,12,22,22,10.9090909090909,33.1363636363636,36,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,176,0.0571830505897489,0.285180756892459,2.66013352711069,1.8785065134586,1.8785065134586,0.9392532567293,0.996094516082624,0.00390548391737602,0.36913183969735,176,0.102239240018741,0.265455998528647,5.10953528829989,19.0225006099258,19.0225006099258,9.51125030496289,0.999999838523915,1.61476084878682e-07,0.00451756447686689,176,-0.0353031561217746,0.479839324657111,-0.976054414505807,-4.01521912299532,-4.01521912299532,-2.00760956149766,0.16451874986729,0.83548125013271,0.648576022159689,176,0.0218798944679744,0.494641762616259,0.586827929926663,-4.61166979162585,4.61166979162585,2.30583489581292,0.721340361640118,0.278659638359882,0.747696366887461,176,0.124119134486715,0.499161567603047,3.29878440259616,5.44380853671912,5.44380853671912,2.72190426835956,0.999514477702271,0.000485522297729314,0.0244227153886027,176,0.0571830505897489,0.285180756892459,2.66013352711069,1.8785065134586,1.8785065134586,0.9392532567293,0.996094516082624,0.00390548391737602,0.36913183969735,176,0.102239240018741,0.265455998528647,5.10953528829989,19.0225006099258,19.0225006099258,9.51125030496289,0.999999838523915,1.61476084878682e-07,0.00451756447686689,176,-0.0353031561217746,0.479839324657111,-0.976054414505807,-4.01521912299532,-4.01521912299532,-2.00760956149766,0.16451874986729,0.83548125013271,0.648576022159689,176,0.0218798944679744,0.494641762616259,0.586827929926663,-4.61166979162585,4.61166979162585,2.30583489581292,0.721340361640118,0.278659638359882,0.747696366887461,176,0.124119134486715,0.499161567603047,3.29878440259616,5.44380853671912,5.44380853671912,2.72190426835956,0.999514477702271,0.000485522297729314,0.0244227153886027
29,common_appraisal,13,122,122,35.2049180327869,20.0491803278689,23.4426229508197,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,176,0.0611608897021278,0.232829428740557,3.48491552951072,6.61085382666466,6.61085382666466,3.30542691333233,0.999753853787137,0.000246146212862616,0.262407223189766,176,0.0910103030722285,0.207335384590461,5.82335770506967,25.5941893795349,25.5941893795349,12.7970946897675,0.999999997116154,2.88384617883826e-09,0.00434426009103503,176,0.221102629279215,0.439793706735083,6.66962214556588,34.1201865613318,34.1201865613318,17.0600932806659,0.999999999987177,1.28231428467917e-11,1.22582229904677e-07,176,0.282263518981343,0.527513390322121,7.09867997015064,38.7089517651859,38.7089517651859,19.354475882593,0.99999999999937,6.29770464276747e-13,2.59093644398298e-09,176,0.373273822053572,0.499639962225477,9.91121051486189,71.9996718936566,71.9996718936566,35.9998359468283,1,1.86054999918426e-23,4.59728027047389e-18,176,0.0611608897021278,0.232829428740557,3.48491552951072,6.61085382666466,6.61085382666466,3.30542691333233,0.999753853787137,0.000246146212862616,0.262407223189766,176,0.0910103030722285,0.207335384590461,5.82335770506967,25.5941893795349,25.5941893795349,12.7970946897675,0.999999997116154,2.88384617883826e-09,0.00434426009103503,176,0.221102629279215,0.439793706735083,6.66962214556588,34.1201865613318,34.1201865613318,17.0600932806659,0.999999999987177,1.28231428467917e-11,1.22582229904677e-07,176,0.282263518981343,0.527513390322121,7.09867997015064,38.7089517651859,38.7089517651859,19.354475882593,0.99999999999937,6.29770464276747e-13,2.59093644398298e-09,176,0.373273822053572,0.499639962225477,9.91121051486189,71.9996718936566,71.9996718936566,35.9998359468283,1,1.86054999918426e-23,4.59728027047389e-18
30,common_appraisal,14,452,449,56.320796460177,24.5088495575221,22.3517699115044,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,176,0.116222560725878,0.232381202862441,6.63507411707845,33.7580301390738,33.7580301390738,16.8790150695369,0.999999999983783,1.62169759681331e-11,7.82238483068815e-05,176,0.0894017460133993,0.219459567470472,5.40440411045633,21.6627892701624,21.6627892701624,10.8313946350812,0.999999967487901,3.25120987079774e-08,0.00861258757190063,176,0.517696368564717,0.567441879172838,12.1034747196424,100,100,50,1,5.06167999319028e-34,3.94194945777189e-28,176,0.633918929290595,0.628877538714591,13.3728499208805,100,100,50,1,4.35685532292079e-41,3.62014754806154e-35,176,0.723320675303994,0.585192962724541,16.3978956405809,100,100,50,1,9.89889750075759e-61,6.60378736267071e-53,176,0.116222560725878,0.232381202862441,6.63507411707845,33.7580301390738,33.7580301390738,16.8790150695369,0.999999999983783,1.62169759681331e-11,7.82238483068815e-05,176,0.0894017460133993,0.219459567470472,5.40440411045633,21.6627892701624,21.6627892701624,10.8313946350812,0.999999967487901,3.25120987079774e-08,0.00861258757190063,176,0.517696368564717,0.567441879172838,12.1034747196424,100,100,50,1,5.06167999319028e-34,3.94194945777189e-28,176,0.633918929290595,0.628877538714591,13.3728499208805,100,100,50,1,4.35685532292079e-41,3.62014754806154e-35,176,0.723320675303994,0.585192962724541,16.3978956405809,100,100,50,1,9.89889750075759e-61,6.60378736267071e-53
31,non_modifiable_emotion,1,963,962,25.8047767393562,57.2232606438214,64.0633437175493,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.113919603075955,0.154655271572419,9.77214874934897,70.2569974544127,70.2569974544127,35.1284987272064,1,7.41367173597156e-23,2.08975632978638e-08,176,0.000870820980407455,0.132940331207793,0.0869017378049578,-4.94279098505375,4.94279098505375,2.47139549252688,0.534625190910282,0.465374809089718,0.999999335281921,176,0.278462002946161,0.252240638506527,14.6456017176528,100,100,50,1,7.18616110375727e-49,1.46631620573689e-33,176,0.392381606022116,0.276662501903952,18.815452804142,100,100,50,1,2.82121656117497e-79,7.12563174430428e-61,176,0.393252427002524,0.274792555122403,18.9855325255523,100,100,50,1,1.12323588316458e-80,5.58859547966342e-62,176,0.113919603075955,0.154655271572419,9.77214874934897,70.2569974544127,70.2569974544127,35.1284987272064,1,7.41367173597156e-23,2.08975632978638e-08,176,0.000870820980407455,0.132940331207793,0.0869017378049578,-4.94279098505375,4.94279098505375,2.47139549252688,0.534625190910282,0.465374809089718,0.999999335281921,176,0.278462002946161,0.252240638506527,14.6456017176528,100,100,50,1,7.18616110375727e-49,1.46631620573689e-33,176,0.392381606022116,0.276662501903952,18.815452804142,100,100,50,1,2.82121656117497e-79,7.12563174430428e-61,176,0.393252427002524,0.274792555122403,18.9855325255523,100,100,50,1,1.12323588316458e-80,5.58859547966342e-62
32,non_modifiable_emotion,2,587,579,51.541737649063,56.8773424190801,64.1345826235094,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.117605809584238,0.154055932644238,10.1276033155478,74.7252391347226,74.7252391347226,37.3626195673613,1,2.0836931776522e-24,2.90977560113208e-09,176,-0.0081333472380605,0.143646127462631,-0.751158741410208,-4.39585137371925,-4.39585137371925,-2.19792568685963,0.226278563622578,0.773721436377422,0.999944781616281,176,0.338906101812961,0.325142570276806,13.8280801301245,100,100,50,1,8.62824547390579e-44,2.25117730568572e-32,176,0.456511911397199,0.318137019014438,19.0368128440125,100,100,50,1,4.22583615986526e-81,9.33512418172851e-65,176,0.448378564159139,0.312452468140411,19.0378199948912,100,100,50,1,4.14536599605716e-81,1.74831510678543e-64,176,0.117605809584238,0.154055932644238,10.1276033155478,74.7252391347226,74.7252391347226,37.3626195673613,1,2.0836931776522e-24,2.90977560113208e-09,176,-0.0081333472380605,0.143646127462631,-0.751158741410208,-4.39585137371925,-4.39585137371925,-2.19792568685963,0.226278563622578,0.773721436377422,0.999944781616281,176,0.338906101812961,0.325142570276806,13.8280801301245,100,100,50,1,8.62824547390579e-44,2.25117730568572e-32,176,0.456511911397199,0.318137019014438,19.0368128440125,100,100,50,1,4.22583615986526e-81,9.33512418172851e-65,176,0.448378564159139,0.312452468140411,19.0378199948912,100,100,50,1,4.14536599605716e-81,1.74831510678543e-64
33,non_modifiable_emotion,3,1523,1501,51.3611293499672,27.4221930400525,60.9921208141825,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.212095375854195,0.217685112296822,12.9258408911051,100,100,50,1,1.60879736515416e-38,2.57574588470214e-23,176,-0.00408382320756942,0.179508302446923,-0.301813545223809,-4.86060536620068,-4.86060536620068,-2.43030268310034,0.381397102259373,0.618602897740627,0.999622801532552,176,0.380845326064412,0.370996033239802,13.6187014042791,100,100,50,1,1.5501574878361e-42,1.35365066247266e-32,176,0.592940701918606,0.388427125979933,20.2515396032931,100,100,50,1,1.72154537688256e-91,4.5744023419469e-77,176,0.588856878711037,0.397931601404892,19.6316886119044,100,100,50,1,4.14564130551207e-86,1.83944343419699e-72,176,0.212095375854195,0.217685112296822,12.9258408911051,100,100,50,1,1.60879736515416e-38,2.57574588470214e-23,176,-0.00408382320756942,0.179508302446923,-0.301813545223809,-4.86060536620068,-4.86060536620068,-2.43030268310034,0.381397102259373,0.618602897740627,0.999622801532552,176,0.380845326064412,0.370996033239802,13.6187014042791,100,100,50,1,1.5501574878361e-42,1.35365066247266e-32,176,0.592940701918606,0.388427125979933,20.2515396032931,100,100,50,1,1.72154537688256e-91,4.5744023419469e-77,176,0.588856878711037,0.397931601404892,19.6316886119044,100,100,50,1,4.14564130551207e-86,1.83944343419699e-72
34,non_modifiable_emotion,4,1460,1456,24.1376712328767,29.563698630137,61.1356164383562,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.228396689058888,0.215883359766122,14.0354702981915,100,100,50,1,4.7283498193791e-45,2.8823404193404e-28,176,-0.00800028474105191,0.168617137358493,-0.629448302058682,-4.56076348918762,-4.56076348918762,-2.28038174459381,0.264527802064556,0.735472197935444,0.999521691217887,176,0.282432460219392,0.336447010785783,11.1366422543266,87.6181614515068,87.6181614515068,43.8090807257534,1,4.15986051120132e-29,2.4754252659186e-20,176,0.51082914927828,0.383936447319866,17.6511360873327,100,100,50,1,4.98648358277193e-70,2.17868304635798e-57,176,0.502828864537228,0.383636166466828,17.3882946729386,100,100,50,1,5.0600392013775e-68,1.43637641360332e-55,176,0.228396689058888,0.215883359766122,14.0354702981915,100,100,50,1,4.7283498193791e-45,2.8823404193404e-28,176,-0.00800028474105191,0.168617137358493,-0.629448302058682,-4.56076348918762,-4.56076348918762,-2.28038174459381,0.264527802064556,0.735472197935444,0.999521691217887,176,0.282432460219392,0.336447010785783,11.1366422543266,87.6181614515068,87.6181614515068,43.8090807257534,1,4.15986051120132e-29,2.4754252659186e-20,176,0.51082914927828,0.383936447319866,17.6511360873327,100,100,50,1,4.98648358277193e-70,2.17868304635798e-57,176,0.502828864537228,0.383636166466828,17.3882946729386,100,100,50,1,5.0600392013775e-68,1.43637641360332e-55
35,non_modifiable_emotion,5,62,62,35.3870967741936,61.7741935483871,60.258064516129,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.0940789627976429,0.252645679525125,4.94011408945635,17.5553313851703,17.5553313851703,8.77766569258517,0.999999609615631,3.90384368743063e-07,0.0103174345270564,176,-0.00914142257783553,0.204052049716309,-0.594332059548838,-4.60296449757789,-4.60296449757789,-2.30148224878895,0.276145019968387,0.723854980031614,0.995991122072856,176,0.462408343914715,0.374063551440139,16.3997264185752,100,100,50,1,9.60505938938613e-61,9.52604023288718e-49,176,0.556487306712358,0.416261630004963,17.7355726679714,100,100,50,1,1.11407270966163e-70,6.45958652902873e-59,176,0.547345884134522,0.410650507215341,17.682587955676,100,100,50,1,2.85566889359468e-70,2.16311742832069e-58,176,0.0940789627976429,0.252645679525125,4.94011408945635,17.5553313851703,17.5553313851703,8.77766569258517,0.999999609615631,3.90384368743063e-07,0.0103174345270564,176,-0.00914142257783553,0.204052049716309,-0.594332059548838,-4.60296449757789,-4.60296449757789,-2.30148224878895,0.276145019968387,0.723854980031614,0.995991122072856,176,0.462408343914715,0.374063551440139,16.3997264185752,100,100,50,1,9.60505938938613e-61,9.52604023288718e-49,176,0.556487306712358,0.416261630004963,17.7355726679714,100,100,50,1,1.11407270966163e-70,6.45958652902873e-59,176,0.547345884134522,0.410650507215341,17.682587955676,100,100,50,1,2.85566889359468e-70,2.16311742832069e-58
36,non_modifiable_emotion,6,18,18,8.66666666666667,43,59.3333333333333,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.119948352776625,0.324961827999741,4.8968665991326,17.1868078743936,17.1868078743936,8.59340393719678,0.999999513115525,4.86884475276762e-07,0.00214759718065166,176,-0.0242424615818657,0.274262955259205,-1.17264322461144,-3.60223899143903,-3.60223899143903,-1.80111949571951,0.120469453999885,0.879530546000115,0.893440328267581,176,0.153272792263448,0.482180393897094,4.2170801545816,11.7300224402275,11.7300224402275,5.86501122011377,0.999987625698848,1.23743011524834e-05,0.00224577042594551,176,0.273221145040073,0.496723008384949,7.29720192213792,40.8863706183964,40.8863706183964,20.4431853091982,0.999999999999853,1.46906847574178e-13,1.24737341588827e-09,176,0.248978683458207,0.496081497855591,6.65833236996008,34.0017150654428,34.0017150654428,17.0008575327214,0.999999999986152,1.38475959190809e-11,5.15415427885275e-08,176,0.119948352776625,0.324961827999741,4.8968665991326,17.1868078743936,17.1868078743936,8.59340393719678,0.999999513115525,4.86884475276762e-07,0.00214759718065166,176,-0.0242424615818657,0.274262955259205,-1.17264322461144,-3.60223899143903,-3.60223899143903,-1.80111949571951,0.120469453999885,0.879530546000115,0.893440328267581,176,0.153272792263448,0.482180393897094,4.2170801545816,11.7300224402275,11.7300224402275,5.86501122011377,0.999987625698848,1.23743011524834e-05,0.00224577042594551,176,0.273221145040073,0.496723008384949,7.29720192213792,40.8863706183964,40.8863706183964,20.4431853091982,0.999999999999853,1.46906847574178e-13,1.24737341588827e-09,176,0.248978683458207,0.496081497855591,6.65833236996008,34.0017150654428,34.0017150654428,17.0008575327214,0.999999999986152,1.38475959190809e-11,5.15415427885275e-08
37,non_modifiable_emotion,7,325,314,66.3507692307692,61.0246153846154,49.9723076923077,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.154175128929306,0.204413035866021,10.0060361120672,73.1920390424824,73.1920390424824,36.5960195212412,1,7.16914079142306e-24,6.85149565595525e-12,176,-0.0126422161613339,0.177140575640096,-0.946807073968229,-4.07027574413673,-4.07027574413673,-2.03513787206836,0.171868548232694,0.828131451767306,0.997426185064502,176,0.529625159248095,0.398318571656524,17.6398296012456,100,100,50,1,6.09138867795654e-70,9.61693119106793e-58,176,0.683800288177401,0.412807306262833,21.9754733311562,100,100,50,1,2.47184602929571e-107,1.58782333692123e-92,176,0.671158072016067,0.413307115571466,21.5431035763111,100,100,50,1,3.07243759502787e-103,9.49173060391348e-89,176,0.154175128929306,0.204413035866021,10.0060361120672,73.1920390424824,73.1920390424824,36.5960195212412,1,7.16914079142306e-24,6.85149565595525e-12,176,-0.0126422161613339,0.177140575640096,-0.946807073968229,-4.07027574413673,-4.07027574413673,-2.03513787206836,0.171868548232694,0.828131451767306,0.997426185064502,176,0.529625159248095,0.398318571656524,17.6398296012456,100,100,50,1,6.09138867795654e-70,9.61693119106793e-58,176,0.683800288177401,0.412807306262833,21.9754733311562,100,100,50,1,2.47184602929571e-107,1.58782333692123e-92,176,0.671158072016067,0.413307115571466,21.5431035763111,100,100,50,1,3.07243759502787e-103,9.49173060391348e-89
38,non_modifiable_emotion,8,2190,2184,19.9146118721461,68.5127853881279,42.1593607305936,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Non-modifiable Emotion.nii,176,0.151911341936473,0.137627281175833,14.6434026247736,100,100,50,1,7.42245989339633e-49,4.45152053825685e-23,176,-0.00530047927087913,0.107608750637931,-0.65346733778976,-4.53051001911772,-4.53051001911772,-2.26525500955886,0.256727519777462,0.743272480222538,0.99999998213114,176,0.158920457589483,0.206573120127681,10.2061590396682,75.7186062876711,75.7186062876711,37.8593031438356,1,9.30429708573742e-25,1.32564524901104e-12,176,0.310831799525956,0.232305932005824,17.7509449377766,100,100,50,1,8.47391300306763e-71,1.76134365834641e-50,176,0.305531320255076,0.21850703086878,18.5501170732861,100,100,50,1,4.06872854249796e-77,1.38601330985829e-54,176,0.151911341936473,0.137627281175833,14.6434026247736,100,100,50,1,7.42245989339633e-49,4.45152053825685e-23,176,-0.00530047927087913,0.107608750637931,-0.65346733778976,-4.53051001911772,-4.53051001911772,-2.26525500955886,0.256727519777462,0.743272480222538,0.99999998213114,176,0.158920457589483,0.206573120127681,10.2061590396682,75.7186062876711,75.7186062876711,37.8593031438356,1,9.30429708573742e-25,1.32564524901104e-12,176,0.310831799525956,0.232305932005824,17.7509449377766,100,100,50,1,8.47391300306763e-71,1.76134365834641e-50,176,0.305531320255076,0.21850703086878,18.5501170732861,100,100,50,1,4.06872854249796e-77,1.38601330985829e-54
