iteration,loglik
1250,-9799.96908496535
1251,-9721.20904030747
1252,-9686.65642960338
1253,-9669.18818655786
1254,-9700.24280548916
1255,-9600.3758849489
1256,-9697.8974869683
1257,-9679.39953983093
1258,-9807.89031780508
1259,-9604.99055494769
1260,-9771.31621232191
1261,-9680.37950183601
1262,-9680.24992585433
1263,-9722.81562743654
1264,-9659.72942348308
1265,-9773.90301518143
1266,-9652.21679422019
1267,-9743.72768376274
1268,-9784.46939063174
1269,-9762.37961592369
1270,-9703.90176527736
1271,-9748.25574268914
1272,-9592.30683794215
1273,-9696.75173934757
1274,-9750.44657225378
1275,-9741.12418380301
1276,-9718.7945475206
1277,-9815.91727319709
1278,-9795.42057823896
1279,-9678.47726311419
1280,-9734.07764762762
1281,-9846.77897205481
1282,-9757.22968913023
1283,-9812.95814537137
1284,-9787.95091546512
1285,-9719.67508160146
1286,-9810.52155005861
1287,-9768.05020850656
1288,-9668.49963152301
1289,-9774.18429247683
1290,-9706.43273807962
1291,-9656.75836268205
1292,-9679.43470852797
1293,-9708.59746499235
1294,-9647.30816864716
1295,-9739.1106912954
1296,-9806.54329669066
1297,-9647.35643202999
1298,-9551.97698702956
1299,-9780.90602876863
1300,-9866.01037758266
1301,-9786.69958783378
1302,-9742.98003696626
1303,-9554.19850360433
1304,-9729.37172378329
1305,-9741.75546919504
1306,-9766.21014883343
1307,-9784.53656771177
1308,-9709.44355983651
1309,-9716.37422098696
1310,-9772.70067141868
1311,-9765.02121850941
1312,-9689.29099506247
1313,-9761.95954854835
1314,-9809.40792662528
1315,-9841.22966297019
1316,-9721.66993266006
1317,-9773.63517937453
1318,-9688.20710728124
1319,-9780.83212636834
1320,-9723.13178449405
1321,-9702.55956711244
1322,-9762.56020082819
1323,-9738.61785707748
1324,-9739.8212536839
1325,-9686.20299417079
1326,-9715.52297195437
1327,-9745.15409654159
1328,-9736.76786157458
1329,-9701.53938755147
1330,-9753.0830613524
1331,-9764.57991465896
1332,-9776.15188569249
1333,-9707.15800021815
1334,-9726.75833158271
1335,-9739.88519526489
1336,-9736.8972340145
1337,-9793.48682769487
1338,-9652.94867725852
1339,-9692.28431024168
1340,-9794.13408253574
1341,-9710.2326223015
1342,-9714.15741058978
1343,-9603.72565395799
1344,-9711.15392384527
1345,-9691.79408270527
1346,-9783.89822356609
1347,-9811.88250753113
1348,-9791.4211399025
1349,-9755.71218939611
1350,-9795.7601210336
1351,-9717.92155265399
1352,-9806.6748605044
1353,-9712.04653116826
1354,-9659.05892924754
1355,-9561.44878618249
1356,-9738.16828017448
1357,-9646.6038464831
1358,-9728.76203466115
1359,-9787.12804840006
1360,-9663.54653693925
1361,-9617.39368437812
1362,-9720.71846221383
1363,-9747.91189766252
1364,-9693.78076552535
1365,-9554.38179266332
1366,-9779.9845121229
1367,-9770.12807018213
1368,-9823.89763702573
1369,-9678.8606814294
1370,-9575.70518493153
1371,-9724.58035435559
1372,-9697.10362351966
1373,-9648.66563784448
1374,-9768.85777365534
1375,-9674.68325496249
1376,-9792.27042661128
1377,-9736.73723141719
1378,-9663.44324204438
1379,-9840.92332001661
1380,-9676.35902589072
1381,-9699.28214313551
1382,-9714.7543297245
1383,-9716.54905091544
1384,-9729.1281434322
1385,-9872.26345634016
1386,-9745.1319125575
1387,-9755.22958833822
1388,-9744.90879578284
1389,-9711.61643973208
1390,-9664.00032415892
1391,-9590.3747905611
1392,-9956.33449034382
1393,-9637.98216450849
1394,-9819.94428269185
1395,-9683.84452004071
1396,-9734.55223462133
1397,-9784.84279955135
1398,-9820.17284409318
1399,-9856.36178040988
1400,-9574.41146386631
1401,-9871.03087315089
1402,-9794.30790711615
1403,-9756.89728796321
1404,-9750.12141552555
1405,-9617.22260396473
1406,-9668.57858436681
1407,-9769.30059030166
1408,-9700.51462380533
1409,-9766.85154286846
1410,-9660.39494567202
1411,-9623.89338472072
1412,-9784.80419380077
1413,-9794.34269212325
1414,-9645.20292178822
1415,-9872.71644049929
1416,-9741.35020802291
1417,-9681.9258335357
1418,-9694.36166808457
1419,-9657.42182454979
1420,-9849.5273243891
1421,-9742.75295116787
1422,-9786.88886152069
1423,-9744.57743592098
1424,-9794.5342808885
1425,-9747.20884181868
1426,-9891.36703991591
1427,-9656.33880879738
1428,-9721.31532806185
1429,-9759.92620946096
1430,-9532.97390779076
1431,-9744.55839338992
1432,-9795.67819914724
1433,-9814.1692800592
1434,-9843.45133710558
1435,-9760.74924849428
1436,-9886.84825714471
1437,-9734.9593986166
1438,-9741.72004615981
1439,-9669.3180358145
1440,-9644.15144423163
1441,-9734.5437648181
1442,-9811.24166240197
1443,-9834.57666999355
1444,-9694.12059514364
1445,-9816.19501538043
1446,-9620.84573665934
1447,-9723.62094007043
1448,-9645.43611295566
1449,-9704.09809744884
1450,-9685.6643267768
1451,-9712.8353852511
1452,-9757.32548407237
1453,-9773.11809846185
1454,-9702.76314754664
1455,-9812.53421697561
1456,-9764.48625679564
1457,-9597.52274997062
1458,-9737.18145644038
1459,-9727.35957298828
1460,-9925.18166700065
1461,-9656.71216890851
1462,-9739.70024502298
1463,-9728.17265058409
1464,-9757.31797406708
1465,-9723.34525321996
1466,-9681.14561329963
1467,-9774.93843338714
1468,-9669.42390844673
1469,-9746.82112854439
1470,-9671.50785310459
1471,-9830.75604931009
1472,-9758.54945352108
1473,-9792.42238606943
1474,-9647.95777537175
1475,-9680.46444140825
1476,-9704.30262357607
1477,-9761.27824104449
1478,-9782.81434988924
1479,-9847.99166905287
1480,-9712.76383013779
1481,-9700.2564803391
1482,-9648.18585758992
1483,-9815.36600937798
1484,-9666.48967501984
1485,-9760.42964507973
1486,-9798.93926235096
1487,-9836.16824395469
1488,-9835.65602073659
1489,-9769.37735574698
1490,-9770.90671498077
1491,-9725.11622545455
1492,-9719.26341071053
1493,-9621.86749602638
1494,-9809.74039538238
1495,-9563.44705676503
1496,-9748.47800035733
1497,-9916.95841169946
1498,-9803.86571460117
1499,-9683.51495353115
1500,-9681.00167467382
1501,-9774.68165378916
1502,-9792.96053887456
1503,-9846.53139962057
1504,-9690.45583370444
1505,-9712.21147635161
1506,-9764.34885580507
1507,-9751.42737869372
1508,-9671.73861754103
1509,-9674.24855318589
1510,-9596.14662750681
1511,-9699.27147588969
1512,-9689.67605838394
1513,-9858.48877675435
1514,-9638.68391528702
1515,-9692.77017175493
1516,-9778.3528596682
1517,-9726.99188064012
1518,-9701.15308452725
1519,-9803.24590146096
1520,-9783.5549026646
1521,-9722.82385970211
1522,-9682.55174772281
1523,-9929.29118363192
1524,-9775.73711147996
1525,-9746.56411727002
1526,-9737.47477232499
1527,-9826.28054770693
1528,-9601.04106609278
1529,-9733.68965059021
1530,-9721.3930687534
1531,-9844.35360487536
1532,-9767.03984104287
1533,-9667.5492198275
1534,-9826.98553857118
1535,-9661.63593177228
1536,-9841.74350953697
1537,-9804.48081136464
1538,-9698.85989919338
1539,-9755.27263016088
1540,-9740.17031846712
1541,-9716.04400681743
1542,-9692.54600960545
1543,-9699.89530989313
1544,-9823.70563096766
1545,-9694.28136448787
1546,-9803.27388807129
1547,-9721.57039537052
1548,-9814.99866276497
1549,-9644.58585286454
1550,-9693.03229299416
1551,-9776.31301426291
1552,-9770.65967091706
1553,-9587.46564650685
1554,-9753.64219318756
1555,-9679.95046243831
1556,-9632.12489687836
1557,-9690.69574676555
1558,-9790.42359096124
1559,-9714.95298249716
1560,-9651.03770601034
1561,-9688.02793485813
1562,-9794.91789721297
1563,-9633.25468098428
1564,-9706.14932430776
1565,-9770.39780412481
1566,-9707.58310531239
1567,-9800.48020951967
1568,-9699.41696014657
1569,-9841.26935355628
1570,-9698.82986287499
1571,-9892.62536802658
1572,-9742.52938608565
1573,-9713.61944175846
1574,-9836.90259574389
1575,-9609.77074293821
1576,-9677.00031045779
1577,-9564.96248828415
1578,-9812.9194133194
1579,-9708.63963039072
1580,-9776.98404202249
1581,-9831.95500077427
1582,-9752.05319418381
1583,-9685.16361914717
1584,-9717.4776953918
1585,-9736.17879993198
1586,-9780.24047551169
1587,-9720.63217255054
1588,-9689.24781276656
1589,-9847.01084279855
1590,-9851.18909824149
1591,-9807.48396009603
1592,-9752.95111024022
1593,-9772.21951237925
1594,-9761.36822004599
1595,-9802.76860199531
1596,-9689.63604748875
1597,-9774.81237455754
1598,-9717.18617302742
1599,-9792.04888545486
1600,-9674.84446795542
1601,-9598.17463243031
1602,-9683.33604607989
1603,-9874.73905280862
1604,-9764.74171352476
1605,-9845.33468610647
1606,-9778.33309594729
1607,-9704.6772444196
1608,-9781.73697135247
1609,-9736.21329073877
1610,-9841.6966796617
1611,-9770.41858118424
1612,-9715.6555619171
1613,-9702.99657263787
1614,-9773.86813912048
1615,-9576.81119663334
1616,-9728.68977384619
1617,-9672.57411723527
1618,-9833.56856412841
1619,-9653.34424585745
1620,-9819.74156087047
1621,-9680.64984808735
1622,-9775.01252805282
1623,-9782.40408646115
1624,-9769.96085002585
1625,-9731.01104058105
1626,-9736.83779123071
1627,-9677.45832230606
1628,-9611.79046418409
1629,-9761.70648263965
1630,-9703.68117127637
1631,-9835.54240586195
1632,-9792.97989758244
1633,-9796.30078731886
1634,-9814.71417827284
1635,-9783.37533511082
1636,-9681.31623136297
1637,-9802.92975583242
1638,-9746.48034552999
1639,-9565.30966511514
1640,-9764.46786259514
1641,-9559.29678693544
1642,-9683.25640832203
1643,-9792.67857907227
1644,-9602.35294759448
1645,-9710.70905395948
1646,-9592.46670517446
1647,-9617.89935480122
1648,-9655.3359903538
1649,-9646.85265518883
1650,-9642.64464950074
1651,-9729.92972441961
1652,-9716.17325157069
1653,-9670.69667433219
1654,-9680.1524563034
1655,-9812.63513250773
1656,-9737.62741702355
1657,-9686.08886181697
1658,-9576.15137255896
1659,-9664.6824892009
1660,-9680.03507589177
1661,-9788.22087108518
1662,-9839.7823949886
1663,-9633.62905262371
1664,-9828.95187528223
1665,-9620.56099888001
1666,-9686.80170634394
1667,-9952.75048924135
1668,-9600.73945899498
1669,-9800.02101389199
1670,-9717.72359802077
1671,-9643.45452524865
1672,-9772.51757911589
1673,-9690.58211471914
1674,-9852.25245466317
1675,-9701.22876483612
1676,-9664.70641538787
1677,-9751.74813096785
1678,-9784.91483244712
1679,-9758.07072286864
1680,-9858.51751691421
1681,-9767.74907333504
1682,-9651.28000699558
1683,-9825.62670064127
1684,-9767.21466784493
1685,-9843.21475441864
1686,-9771.35992158761
1687,-9609.5754497648
1688,-9617.59960991031
1689,-9771.5383245213
1690,-9792.28387764375
1691,-9702.02888679854
1692,-9758.42835461546
1693,-9622.33803843895
1694,-9745.56671570043
1695,-9827.45021086305
1696,-9771.20599005846
1697,-9828.62115759461
1698,-9714.08779648945
1699,-9753.81296863632
1700,-9790.24223211534
1701,-9600.90565284945
1702,-9720.17544493799
1703,-9769.38440828388
1704,-9763.72540925662
1705,-9696.68399657753
1706,-9821.5333099884
1707,-9830.31915689504
1708,-9666.83188716808
1709,-9621.10943469123
1710,-9567.24919295663
1711,-9776.85184494834
1712,-9847.18538802517
1713,-9664.305550433
1714,-9714.10971811307
1715,-9788.79757649869
1716,-9730.37448492407
1717,-9801.20346432266
1718,-9729.59322096533
1719,-9916.36345111131
1720,-9783.86302947911
1721,-9711.99134876093
1722,-9768.58689040141
1723,-9668.91496492648
1724,-9683.98220739175
1725,-9773.61079385073
1726,-9756.67068634915
1727,-9666.62388549735
1728,-9769.97634735182
1729,-9714.86774919236
1730,-9663.14962990381
1731,-9738.25272634273
1732,-9621.02122676762
1733,-9681.01352956545
1734,-9690.84548624595
1735,-9789.81732030006
1736,-9736.37401658052
1737,-9673.87825902626
1738,-9658.85936345063
1739,-9744.59680059888
1740,-9740.29113975534
1741,-9762.73609261696
1742,-9784.97681293677
1743,-9708.89791505914
1744,-9504.14439391563
1745,-9658.64036530139
1746,-9676.91229921218
1747,-9779.07567317628
1748,-9845.04735725744
1749,-9879.63901446116
1750,-9596.65562201594
1751,-9622.77543247983
1752,-9848.28562787625
1753,-9641.78288663093
1754,-9654.68928360526
1755,-9674.05458620014
1756,-9756.14767665626
1757,-9677.94404714826
1758,-9583.26496304178
1759,-9660.66625303137
1760,-9709.73714116358
1761,-9802.12277334572
1762,-9732.88070884473
1763,-9779.79942262534
1764,-9736.26238194099
1765,-9756.16258604599
1766,-9785.41534585723
1767,-9681.23727087855
1768,-9852.88290151452
1769,-9762.77384089089
1770,-9737.6138972802
1771,-9616.80726418949
1772,-9745.58117075342
1773,-9866.76636358507
1774,-9735.28177543169
1775,-9740.74885636358
1776,-9743.11754794168
1777,-9788.29507142974
1778,-9703.70487281427
1779,-9727.31712460348
1780,-9822.0265686354
1781,-9671.94764679434
1782,-9790.3605466846
1783,-9779.00234860959
1784,-9706.29930859621
1785,-9791.05945630522
1786,-9743.84645269798
1787,-9746.88513125725
1788,-9790.92942388992
1789,-9683.10164616403
1790,-9667.0806108326
1791,-9678.68961709394
1792,-9742.1623390465
1793,-9776.5508089936
1794,-9637.17296477427
1795,-9564.99127644474
1796,-9747.47283723848
1797,-9777.98190281267
1798,-9699.77747755186
1799,-9797.11515246994
1800,-9692.0581158031
1801,-9726.02985847875
1802,-9720.54132806659
1803,-9754.64604596436
1804,-9741.02428662383
1805,-9612.75614641507
1806,-9758.1872250488
1807,-9856.23870903587
1808,-9622.17995877416
1809,-9729.62927243292
1810,-9638.29202243597
1811,-9690.10408292579
1812,-9779.36472536414
1813,-9825.1270858789
1814,-9668.51880363219
1815,-9642.51052068918
1816,-9876.04212424487
1817,-9730.89655527127
1818,-9708.93483058487
1819,-9654.67298909489
1820,-9689.12115750758
1821,-9736.46673715719
1822,-9679.73595207694
1823,-9732.48476368368
1824,-9734.71725914179
1825,-9652.75592400076
1826,-9727.94448544695
1827,-9692.79954761923
1828,-9751.24882343279
1829,-9714.33816988418
1830,-9710.25713220286
1831,-9642.35227544187
1832,-9631.05204245609
1833,-9682.16217184073
1834,-9710.09273120573
1835,-9661.56084617758
1836,-9695.15893151499
1837,-9750.51077232262
1838,-9785.19445591613
1839,-9647.59813227831
1840,-9674.12118849936
1841,-9821.66901761772
1842,-9749.83579281289
1843,-9717.2453122315
1844,-9732.51912259978
1845,-9696.88883323322
1846,-9818.14189656717
1847,-9873.27351982658
1848,-9791.8550754949
1849,-9738.76535938479
1850,-9659.45237812965
1851,-9631.36634367916
1852,-9718.24604050043
1853,-9758.49447942924
1854,-9649.05284521017
1855,-9782.45975754331
1856,-9775.96449567383
1857,-9568.40797756546
1858,-9690.72742872751
1859,-9715.68660580262
1860,-9713.16217837662
1861,-9801.88995309766
1862,-9762.91883870744
1863,-9853.44117544741
1864,-9680.55376529122
1865,-9772.68479136027
1866,-9747.04565405691
1867,-9721.38894524772
1868,-9662.84778864307
1869,-9772.79576973576
1870,-9714.05139153471
1871,-9773.16601347079
1872,-9772.44771416702
1873,-9769.18888382606
1874,-9681.19748110651
1875,-9658.87123447254
1876,-9811.46035797988
1877,-9628.53644508085
1878,-9718.26141640891
1879,-9739.13813125968
1880,-9791.03626619245
1881,-9688.83612488396
1882,-9707.1976993618
1883,-9785.008441753
1884,-9806.57915793582
1885,-9667.73893394449
1886,-9803.25247295218
1887,-9868.45695498998
1888,-9727.31093504408
1889,-9771.20213423881
1890,-9775.41418816072
1891,-9852.94490575817
1892,-9658.62489832818
1893,-9750.91560451311
1894,-9667.14932946791
1895,-9690.11497320141
1896,-9874.83141932247
1897,-9627.55275194224
1898,-9711.58741003115
1899,-9815.59880840708
1900,-9744.78725727266
1901,-9686.67412930852
1902,-9659.05174083051
1903,-9672.12734395801
1904,-9749.0298557594
1905,-9838.23363565277
1906,-9617.63952637278
1907,-9753.22613244788
1908,-9759.35591475579
1909,-9638.99877515724
1910,-9718.07306671301
1911,-9774.70075941162
1912,-9635.60787694266
1913,-9769.39553861973
1914,-9642.95603719395
1915,-9721.71660869921
1916,-9884.64170085586
1917,-9750.14663670756
1918,-9843.15957651626
1919,-9811.3531660233
1920,-9731.56672940613
1921,-9696.31788376069
1922,-9773.80391576309
1923,-9762.05550519446
1924,-9684.24698379179
1925,-9799.17823605467
1926,-9721.56501266596
1927,-9842.74420827324
1928,-9841.98012007966
1929,-9731.0065786011
1930,-9817.73836446239
1931,-9688.82057181652
1932,-9672.71372858359
1933,-9700.35302179653
1934,-9591.7023548298
1935,-9807.35970212094
1936,-9760.57904123787
1937,-9721.72148237069
1938,-9706.89609763043
1939,-9679.18956681805
1940,-9752.19995213875
1941,-9786.9349518448
1942,-9805.06373428966
1943,-9906.70680057795
1944,-9681.18834980919
1945,-9827.50680739486
1946,-9664.35780282824
1947,-9742.18078834572
1948,-9691.90537391914
1949,-9672.54196053363
1950,-9675.63428736474
1951,-9699.32258841451
1952,-9824.928048796
1953,-9620.67743774984
1954,-9550.07659079129
1955,-9826.20985536174
1956,-9526.13299380115
1957,-9710.55100682945
1958,-9545.45189172909
1959,-9607.1000197537
1960,-9751.2796544747
1961,-9675.67824836098
1962,-9651.75655369143
1963,-9748.56013099779
1964,-9865.05328400249
1965,-9642.81593160982
1966,-9709.30257572312
1967,-9719.85232229793
1968,-9715.49262735963
1969,-9744.13090741624
1970,-9715.56568694225
1971,-9795.97225979655
1972,-9657.31170765937
1973,-9714.90380436653
1974,-9740.43547216892
1975,-9868.23798732275
1976,-9755.43869932276
1977,-9633.81150714294
1978,-9676.47061145377
1979,-9699.15322089504
1980,-9676.51378109514
1981,-9823.4711078801
1982,-9792.23766084828
1983,-9761.43123806246
1984,-9727.78829561442
1985,-9743.1798899091
1986,-9738.78431186719
1987,-9790.00356965129
1988,-9758.91927606341
1989,-9611.60740541466
1990,-9726.26139783985
1991,-9615.2750491043
1992,-9674.44321090655
1993,-9838.67350422588
1994,-9723.02191846175
1995,-9812.86385528414
1996,-9757.56630201708
1997,-9667.95583997987
1998,-9696.61937737393
1999,-9794.55592320684
2000,-9723.68048311089
