dataset,subject,roi_id,source_system,emotion_generation,reappraisal_effect,look_neu_base,look_neg_base,reg_neg_base,look_negative_minus_neutral,regulate_negative_minus_look_negative
PIP,97,22,common_appraisal,0.575805870242305,-0.290830325192131,-0.579654384702139,-0.00384851445983383,-0.294678839651964,0.575805870242305,-0.290830325192131
PIP,97,23,common_appraisal,0.112479162320045,0.138639928176581,0.134390069787872,0.246869232107917,0.385509160284497,0.112479162320045,0.138639928176581
PIP,97,24,common_appraisal,0.0854561130723192,0.0822750873242815,0.385926591722429,0.471382704794748,0.553657792119029,0.0854561130723192,0.0822750873242815
PIP,97,25,common_appraisal,0.106177984799633,0.190557505672997,0.0170010731980095,0.123179057997642,0.313736563670639,0.106177984799633,0.190557505672997
PIP,97,26,common_appraisal,0.0634764000583675,-0.0144534403411085,0.370434918517463,0.433911318575831,0.419457878234722,0.0634764000583675,-0.0144534403411085
PIP,97,27,common_appraisal,0.0299946830385086,-0.0170386457742271,0.902597677872194,0.932592360910702,0.915553715136475,0.0299946830385086,-0.0170386457742271
PIP,97,28,common_appraisal,0.205676919531966,-0.0967091040458234,0.151748202465983,0.357425121997949,0.260716017952125,0.205676919531966,-0.0967091040458234
PIP,97,29,common_appraisal,0.0493922081917188,-0.00438597654259657,0.113723024456823,0.163115232648542,0.158729256105945,0.0493922081917188,-0.00438597654259657
PIP,97,30,common_appraisal,0.131803918335136,0.126844912438096,0.480373367107111,0.612177285442247,0.739022197880343,0.131803918335136,0.126844912438096
PIP,97,31,non_modifiable_emotion,0.148706916696548,-0.0924592901978723,0.33778315762224,0.486490074318789,0.394030784120916,0.148706916696548,-0.0924592901978723
PIP,97,32,non_modifiable_emotion,0.147023598018902,0.119177067038701,0.416788504463387,0.563812102482289,0.68298916952099,0.147023598018902,0.119177067038701
PIP,97,33,non_modifiable_emotion,0.319941104054384,-0.0904975899866767,0.695305944061631,1.01524704811601,0.924749458129338,0.319941104054384,-0.0904975899866767
PIP,97,34,non_modifiable_emotion,0.342640262387004,-0.0721100000299645,0.298622989151796,0.641263251538801,0.569153251508836,0.342640262387004,-0.0721100000299645
PIP,97,35,non_modifiable_emotion,0.0795309933488287,-0.179584720502457,0.444956757316005,0.524487750664834,0.344903030162377,0.0795309933488287,-0.179584720502457
PIP,97,36,non_modifiable_emotion,0.372429178406795,0.202327778148982,0.0979198832064867,0.470349061613282,0.672676839762264,0.372429178406795,0.202327778148982
PIP,97,37,non_modifiable_emotion,0.287299189194562,-0.103098068126977,0.49917495274986,0.786474141944422,0.683376073817445,0.287299189194562,-0.103098068126977
PIP,97,38,non_modifiable_emotion,0.216376866686162,-0.0774956680051936,0.105834196603876,0.322211063290038,0.244715395284844,0.216376866686162,-0.0774956680051936
PIP,97,39,non_modifiable_emotion,0.246355583077284,0.0315871571806431,0.0893340889732108,0.335689672050495,0.367276829231138,0.246355583077284,0.0315871571806431
PIP,97,40,non_modifiable_emotion,0.167941449924062,-0.297745656195912,0.8682606497745,1.03620209969856,0.73845644350265,0.167941449924062,-0.297745656195912
PIP,97,41,non_modifiable_emotion,0.369191131058018,-0.0682830328554313,-0.166125598287086,0.203065532770931,0.1347824999155,0.369191131058018,-0.0682830328554313
PIP,97,42,non_modifiable_emotion,0.0986414277414194,0.0731136491620291,0.00597184452845204,0.104613272269871,0.177726921431901,0.0986414277414194,0.0731136491620291
PIP,97,43,non_modifiable_emotion,-0.0825700318893871,-0.032575154979084,0.509836553721815,0.427266521832428,0.394691366853344,-0.0825700318893871,-0.032575154979084
PIP,97,44,non_modifiable_emotion,0.0225029033123671,-0.127595587274603,0.231499661225826,0.254002564538193,0.12640697726359,0.0225029033123671,-0.127595587274603
PIP,97,45,non_modifiable_emotion,0.207076614978467,-0.250589748660287,0.511317836151428,0.718394451129895,0.467804702469608,0.207076614978467,-0.250589748660287
PIP,97,46,non_modifiable_emotion,0.131297459034967,-0.024288265328261,0.234100665971353,0.36539812500632,0.341109859678059,0.131297459034967,-0.024288265328261
PIP,97,47,non_modifiable_emotion,0.184468996592644,0.147186074141832,0.305396525720961,0.489865522313605,0.637051596455437,0.184468996592644,0.147186074141832
PIP,97,48,non_modifiable_emotion,0.408705509215953,-0.0450626709214325,1.61644552890597,2.02515103812192,1.98008836720049,0.408705509215953,-0.0450626709214325
PIP,97,49,non_modifiable_emotion,0.30486958759447,-0.0266508995308457,1.2808200384213,1.58568962601577,1.55903872648493,0.30486958759447,-0.0266508995308457
PIP,97,50,non_modifiable_emotion,0.0542931893073461,-0.0968846370301702,0.0324835702776909,0.086776759585037,-0.0101078774451333,0.0542931893073461,-0.0968846370301702
PIP,97,51,non_modifiable_emotion,0.260688130381714,-0.302082713408179,0.309503083228509,0.570191213610223,0.268108500202044,0.260688130381714,-0.302082713408179
PIP,97,52,non_modifiable_emotion,-0.00985834842938329,-0.581391529458004,-0.619751399082522,-0.629609747511906,-1.21100127696991,-0.00985834842938329,-0.581391529458004
PIP,97,53,non_modifiable_emotion,0.13924587683341,-0.104794298037914,-0.151426098747887,-0.0121802219144771,-0.116974519952391,0.13924587683341,-0.104794298037914
PIP,97,54,modifiable_emotion,0.305280035005092,-0.0786384636363999,1.4116227687513,1.71690280375639,1.63826434011999,0.305280035005092,-0.0786384636363999
PIP,97,55,modifiable_emotion,0.147740870853533,0.100825127249912,0.0980877191353956,0.245828589988929,0.346653717238841,0.147740870853533,0.100825127249912
PIP,97,56,modifiable_emotion,0.285300692530779,-0.223659270146074,0.480187245889227,0.765487938420007,0.541828668273933,0.285300692530779,-0.223659270146074
PIP,97,57,modifiable_emotion,0.46030446602764,-0.162541710716276,1.90104706939011,2.36135153541775,2.19880982470148,0.46030446602764,-0.162541710716276
PIP,97,58,modifiable_emotion,0.338827726924979,0.0137743599097176,-0.0306710239356046,0.308156702989375,0.321931062899092,0.338827726924979,0.0137743599097176
PIP,97,59,modifiable_emotion,0.3669580074706,-0.211016803558483,0.0925501434486622,0.459508150919262,0.248491347360779,0.3669580074706,-0.211016803558483
PIP,97,60,modifiable_emotion,-0.200752569595352,0.169025539653376,0.499789349734783,0.299036780139431,0.468062319792807,-0.200752569595352,0.169025539653376
PIP,97,61,modifiable_emotion,0.187157458625734,-0.137854082736885,0.0608285201480612,0.247985978773795,0.11013189603691,0.187157458625734,-0.137854082736885
PIP,98,1,reappraisal_only,-0.22717497685341,0.319151790715581,0.331712345479996,0.104537368626586,0.423689159342167,-0.22717497685341,0.319151790715581
PIP,98,2,reappraisal_only,-0.233760093637067,0.297176565316749,0.0265216839203999,-0.207238409716667,0.0899381556000822,-0.233760093637067,0.297176565316749
PIP,98,3,reappraisal_only,0.126324507889563,-0.087141950646865,0.0669080918526341,0.193232599742197,0.106090649095332,0.126324507889563,-0.087141950646865
PIP,98,4,reappraisal_only,-0.0736983202176857,0.141697082561767,-0.0737605565264643,-0.14745887674415,-0.00576179418238295,-0.0736983202176857,0.141697082561767
PIP,98,5,reappraisal_only,0.06649356046894,-0.0204928990426487,0.548230234300718,0.614723794769658,0.594230895727009,0.06649356046894,-0.0204928990426487
PIP,98,6,reappraisal_only,-0.0164276337167038,0.0817186520960098,0.6037790163007,0.587351382583996,0.669070034680006,-0.0164276337167038,0.0817186520960098
PIP,98,7,reappraisal_only,-0.0402364613431873,0.362220216881145,1.56588407700712,1.52564761566393,1.88786783254508,-0.0402364613431873,0.362220216881145
PIP,98,8,reappraisal_only,0.122971085522493,0.196971346272833,-0.269255823574283,-0.14628473805179,0.0506866082210432,0.122971085522493,0.196971346272833
PIP,98,9,reappraisal_only,0.0707559914793819,-0.139760682304041,0.0893858032533899,0.160141794732772,0.0203811124287313,0.0707559914793819,-0.139760682304041
PIP,98,10,reappraisal_only,0.0854874121564948,0.171188548932233,-0.0703148622362113,0.0151725499202836,0.186361098852517,0.0854874121564948,0.171188548932233
PIP,98,11,reappraisal_only,-0.408981279172336,0.199841057930774,0.401487190700469,-0.00749408847186714,0.192346969458907,-0.408981279172336,0.199841057930774
PIP,98,12,reappraisal_only,0.0896760081499815,0.0308503942191601,0.625655176863074,0.715331185013056,0.746181579232216,0.0896760081499815,0.0308503942191601
PIP,98,13,reappraisal_only,-0.0193343647888729,-0.0167416831212384,0.687616697805269,0.668282333016396,0.651540649895157,-0.0193343647888729,-0.0167416831212384
PIP,98,14,reappraisal_only,0.141476328008319,-0.017998196336553,0.387074536192297,0.528550864200616,0.510552667864063,0.141476328008319,-0.017998196336553
PIP,98,15,reappraisal_only,-0.0907963990722215,0.143925065248523,1.02023833344986,0.929441934377637,1.07336699962616,-0.0907963990722215,0.143925065248523
PIP,98,16,reappraisal_only,0.119687003982512,0.0881733089049198,-0.267083882216226,-0.147396878233714,-0.0592235693287943,0.119687003982512,0.0881733089049198
PIP,98,17,common_appraisal,0.0805704534338514,0.153699564748958,0.401374251217782,0.481944704651633,0.635644269400591,0.0805704534338514,0.153699564748958
PIP,98,18,common_appraisal,0.124819222402954,0.180586475816874,0.454276368371528,0.579095590774482,0.759682066591357,0.124819222402954,0.180586475816874
PIP,98,19,common_appraisal,0.128438156618552,-0.0639099844413832,0.34192597935012,0.470364135968673,0.406454151527289,0.128438156618552,-0.0639099844413832
PIP,98,20,common_appraisal,-0.378429241078821,0.326722407835522,-0.0755327220949006,-0.453961963173722,-0.1272395553382,-0.378429241078821,0.326722407835522
PIP,98,21,common_appraisal,0.100646552547608,0.426833647501735,-0.0764777987743907,0.0241687537732173,0.451002401274953,0.100646552547608,0.426833647501735
PIP,98,22,common_appraisal,-0.14280864923284,0.372440810072938,0.366004256780967,0.223195607548127,0.595636417621065,-0.14280864923284,0.372440810072938
PIP,98,23,common_appraisal,-0.321724383348829,0.143316066666935,1.51077807217502,1.18905368882619,1.33236975549312,-0.321724383348829,0.143316066666935
PIP,98,24,common_appraisal,0.0163307124200989,0.351237574385272,0.899016394724254,0.915347107144353,1.26658468152963,0.0163307124200989,0.351237574385272
PIP,98,25,common_appraisal,-0.0307178176447576,0.304801724995509,0.345081535021902,0.314363717377145,0.619165442372654,-0.0307178176447576,0.304801724995509
PIP,98,26,common_appraisal,0.216788004783844,0.00340375133105021,0.840255492719089,1.05704349750293,1.06044724883398,0.216788004783844,0.00340375133105021
PIP,98,27,common_appraisal,0.0991882570975747,0.19061337152725,0.528846904196267,0.628035161293842,0.818648532821092,0.0991882570975747,0.19061337152725
PIP,98,28,common_appraisal,-0.120348502289165,-0.0925826999274167,0.996712446212769,0.876363943923603,0.783781243996187,-0.120348502289165,-0.0925826999274167
PIP,98,29,common_appraisal,0.0706574560188856,0.0401865918128217,0.815242266068693,0.885899722087579,0.9260863139004,0.0706574560188856,0.0401865918128217
PIP,98,30,common_appraisal,0.108178243023408,0.0177415271076002,1.41148748674756,1.51966572977096,1.53740725687856,0.108178243023408,0.0177415271076002
PIP,98,31,non_modifiable_emotion,0.175189023506489,0.0228331700708322,0.383124013308299,0.558313036814789,0.581146206885621,0.175189023506489,0.0228331700708322
PIP,98,32,non_modifiable_emotion,0.175845783772245,0.00316885723257904,0.4837211841725,0.659566967944745,0.662735825177324,0.175845783772245,0.00316885723257904
PIP,98,33,non_modifiable_emotion,0.0136456317556248,0.0932621193377788,0.618898769312502,0.632544401068127,0.725806520405906,0.0136456317556248,0.0932621193377788
PIP,98,34,non_modifiable_emotion,0.417746915452964,-0.104501269381021,0.637662628422921,1.05540954387589,0.950908274494865,0.417746915452964,-0.104501269381021
PIP,98,35,non_modifiable_emotion,0.0760434125249665,0.0151784989171692,0.712222851662626,0.788266264187593,0.803444763104762,0.0760434125249665,0.0151784989171692
PIP,98,36,non_modifiable_emotion,0.205246927009688,0.117789207233323,0.755160659551621,0.960407586561309,1.07819679379463,0.205246927009688,0.117789207233323
PIP,98,37,non_modifiable_emotion,0.142429238320239,0.0704610050532813,0.822299211079872,0.964728449400111,1.03518945445339,0.142429238320239,0.0704610050532813
PIP,98,38,non_modifiable_emotion,0.306405435931356,-0.04637347951394,0.294975586508578,0.601381022439934,0.555007542925995,0.306405435931356,-0.04637347951394
PIP,98,39,non_modifiable_emotion,0.315369325942122,-0.0540847621692879,-0.0528464057871851,0.262522920154937,0.208438157985649,0.315369325942122,-0.0540847621692879
PIP,98,40,non_modifiable_emotion,0.115573077773054,0.283769195292283,0.752374144560761,0.867947222333815,1.1517164176261,0.115573077773054,0.283769195292283
PIP,98,41,non_modifiable_emotion,0.16945355392604,-0.0467971399221727,0.440803432004273,0.610256985930313,0.56345984600814,0.16945355392604,-0.0467971399221727
PIP,98,42,non_modifiable_emotion,0.389307626423083,-0.271367906770467,-0.186753267567951,0.202554358855132,-0.0688135479153351,0.389307626423083,-0.271367906770467
PIP,98,43,non_modifiable_emotion,0.0517295503837837,-0.152934895173923,-0.00652754095357818,0.0452020094302055,-0.107732885743718,0.0517295503837837,-0.152934895173923
PIP,98,44,non_modifiable_emotion,0.326843125512823,0.376591085145871,0.471751839776213,0.798594965289036,1.17518605043491,0.326843125512823,0.376591085145871
PIP,98,45,non_modifiable_emotion,0.300602271978917,0.0121214067215448,0.366940830967256,0.667543102946173,0.679664509667718,0.300602271978917,0.0121214067215448
PIP,98,46,non_modifiable_emotion,0.265706224357494,-0.056797791302331,0.419998137795899,0.685704362153392,0.628906570851061,0.265706224357494,-0.056797791302331
