roi_id,source_system,emotion_generation_mean,emotion_generation_sd,emotion_generation_t,emotion_generation_signed_logbf,emotion_generation_p_gt0,emotion_generation_p_lt0,emotion_generation_p_rope,reappraisal_effect_mean,reappraisal_effect_sd,reappraisal_effect_t,reappraisal_effect_signed_logbf,reappraisal_effect_p_gt0,reappraisal_effect_p_lt0,reappraisal_effect_p_rope,look_neutral_base_mean,look_negative_base_mean,regulate_negative_base_mean,look_negative_minus_neutral_mean,regulate_negative_minus_look_negative_mean,z_emotion_generation_mean,z_emotion_generation_sd,z_emotion_generation_t,z_emotion_generation_signed_logbf,z_emotion_generation_p_gt0,z_emotion_generation_p_lt0,z_emotion_generation_p_rope,z_reappraisal_effect_mean,z_reappraisal_effect_sd,z_reappraisal_effect_t,z_reappraisal_effect_signed_logbf,z_reappraisal_effect_p_gt0,z_reappraisal_effect_p_lt0,z_reappraisal_effect_p_rope,z_look_neutral_base_mean,z_look_negative_base_mean,z_regulate_negative_base_mean,z_look_negative_minus_neutral_mean,z_regulate_negative_minus_look_negative_mean
38,non_modifiable_emotion,0.151911341936473,0.137627281175833,14.6434026247736,50,1,7.42245989339633e-49,4.45152053825685e-23,-0.00530047927087913,0.107608750637931,-0.65346733778976,-2.26525500955886,0.256727519777462,0.743272480222538,0.99999998213114,0.158920457589483,0.310831799525956,0.305531320255076,0.151911341936473,-0.00530047927087913,0.829999818289766,-1.63112872644824,2.01809332270612,1.97141239273399,0.531640741356524,-0.531640741356524,-0.68385127071419,-0.588255091679518,-1.72070173147047,-0.560987701101692,-0.508191116360382,-0.936162917122029,0.936162917122029,1.30586164213312,-0.352230242906193,-0.119081229800648,-0.270980228969422,0.829999818289766,-0.588255091679518
39,non_modifiable_emotion,0.083920499085922,0.150977127181636,7.37417151546441,20.8696553872125,0.999999999999917,8.2685089640313e-14,0.00143830178596991,-0.00828082938255293,0.158595689870469,-0.692689795978935,-2.23934184896024,0.244252122045947,0.755747877954053,0.999757765963339,0.0984758815951309,0.182396380681053,0.1741155512985,0.083920499085922,-0.00828082938255293,-0.127807250081611,-1.44500590507061,0.421332493885007,0.286213250022673,0.5316407413562,-0.5316407413562,-0.680320031670926,-0.6302444866495,-0.96914823757376,-0.570116417941406,-0.505844081225141,-0.967417679483963,0.967417679483963,1.30534770399928,-0.573611732132776,-0.529639125435526,-0.721719676421178,-0.127807250081611,-0.6302444866495
40,non_modifiable_emotion,0.163945383849793,0.346066978613773,6.28485649244678,15.076158110007,0.999999999835922,1.64078341071585e-10,6.26650842278675e-06,-0.000931719041410644,0.320432850326854,-0.0385748523253671,-2.47437905194103,0.48461467615139,0.51538532384861,0.961411892223054,0.0564383836168328,0.220383767466625,0.219452048425215,0.163945383849793,-0.000931719041410644,0.999526918152177,1.2749261117415,0.182053327650573,-0.0489422991005321,0.531640740713524,-0.531640740713524,-0.683835885529089,-0.526704739562908,1.41635058259659,-0.417876339758688,-0.527132127945076,-0.365234512986961,0.365234512986961,1.22398481658575,-0.727576314606888,-0.408208279337017,-0.566221231854409,0.999526918152177,-0.526704739562908
41,non_modifiable_emotion,0.140324314770628,0.20296749070066,9.1719732938766,31.4129389037255,1,2.32219043307637e-20,1.77569066262968e-09,-0.00347181472886248,0.16876537946392,-0.272916325228375,-2.43847061642722,0.392458768509308,0.607541231490692,0.999859527895089,0.20983865422913,0.350162968999758,0.346691154270896,0.140324314770628,-0.00347181472886248,0.666769947095912,-0.720159106208367,0.816238009280889,0.89614535276857,0.531640741356524,-0.531640741356524,-0.683851266354612,-0.562491501884621,-0.819245814309154,-0.472417463612146,-0.523879789833648,-0.596113804821119,0.596113804821119,1.30556362409154,-0.165739627075412,0.00664516496840671,-0.129807210017437,0.666769947095912,-0.562491501884621
42,non_modifiable_emotion,0.140025120050292,0.191291388607208,9.71106515170732,34.7469179469027,1,1.35247717297766e-22,2.14011878521301e-10,-0.00603601431024009,0.170521421562388,-0.469599526273193,-2.3666733932507,0.319320581600385,0.680679418399615,0.999680816593133,-0.0602259408638856,0.0797991791864068,0.0737631648761667,0.140025120050292,-0.00603601431024009,0.662555102773608,-0.882946681689167,0.93465503974483,1.08901703692,0.531640741356524,-0.531640741356524,-0.68385127018876,-0.598617857839445,-0.793361546800673,-0.518193922619554,-0.517376893177462,-0.779347774640496,0.779347774640496,1.30518443159644,-1.15486563657299,-0.857602326883373,-1.06591565507435,0.662555102773608,-0.598617857839445
43,non_modifiable_emotion,0.0761958822088045,0.227230751162632,4.44857310137308,6.75778319387505,0.999995677868514,4.32213148611514e-06,0.0630821445845393,-0.0169218018435105,0.206279419241563,-1.08829601514334,-1.89428258212697,0.138232224571336,0.861767775428664,0.983296782018732,0.147084135670322,0.223280017879126,0.206358216035616,0.0761958822088045,-0.0169218018435105,-0.236626207681928,-0.381882058590004,-0.221305066846799,-0.530162774304359,0.531623803518133,-0.531623803518133,-0.528975476174665,-0.751984950686497,-0.266284446369745,-0.662190635660326,-0.474590995754695,-1.2330305899914,1.2330305899914,1.27042052532884,-0.395581404368123,-0.39895009740183,-0.611131418989286,-0.236626207681928,-0.751984950686497
44,non_modifiable_emotion,0.0646764955199994,0.236134244993649,3.633656243307,3.79176739361171,0.999860283448575,0.000139716551424787,0.204812087226431,0.00259165590308854,0.205745687309228,0.167110189840054,2.46137185886105,0.566358325787212,0.433641674212788,0.998533738045568,-0.00886282879621997,0.0558136667237794,0.0584053226268679,0.0646764955199994,0.00259165590308854,-0.398903207513991,-0.257750035551907,-0.400309874664711,-0.70174767487151,0.531093211422245,-0.531093211422245,-0.181007955075453,-0.477064805787199,-0.274151717961037,-0.370004773447457,-0.0800858958823763,-0.160441175014998,0.160441175014997,1.30275054201155,-0.966745494214566,-0.934274646800607,-1.11859110935554,-0.398903207513991,-0.477064805787199
45,non_modifiable_emotion,0.0793486699702961,0.187182582929525,5.62380883491274,11.8480510439305,0.999999990660382,9.339617693799e-09,0.0187592550129028,-0.0120275455283404,0.193384494569515,-0.82510970189666,-2.14077089390091,0.204654656057132,0.795345343942868,0.995395491851919,0.16419391432637,0.243542584296666,0.231515038768326,0.0793486699702961,-0.0120275455283404,-0.192211956049997,-0.940231425265263,0.0368474606665714,-0.235689257732269,0.531640704755848,-0.531640704755848,-0.637794584718055,-0.683031017825707,-0.456357155904508,-0.600936103419405,-0.496916204829747,-1.06662168213382,1.06662168213382,1.29609176110962,-0.332915925838385,-0.334178582633051,-0.52484670241216,-0.192211956049997,-0.683031017825707
46,non_modifiable_emotion,0.0920699141152613,0.0971589174040388,12.5716246232227,50,1,1.51222115630074e-36,4.61215150262195e-09,-0.00111451100069801,0.0829290242440896,-0.178292936531315,-2.45947167273303,0.4292464628869,0.570753537113101,0.999999999999997,0.16761836415914,0.259688278274401,0.258573767273703,0.0920699141152613,-0.00111451100069801,-0.0130040355465239,-2.19533643629517,1.56300613272075,1.97141239273399,0.531640741356524,-0.531640741356524,-0.68385125939069,-0.52928004900249,-2.08448380740785,-0.450394618494602,-0.525781920484184,-0.503949156417925,0.503949156417925,1.30586168004755,-0.320373695352211,-0.282567101916284,-0.432038689857054,-0.0130040355465239,-0.52928004900249
47,non_modifiable_emotion,0.16265970354634,0.19458942446456,11.0896305214553,43.5059506442321,1,7.04341928403744e-29,7.90572820331968e-15,0.00932263460693199,0.16632032373336,0.743617625428518,2.2034546775649,0.771446081451211,0.228553918548789,0.999410850167306,0.121082426897413,0.283742130443753,0.293064765050685,0.16265970354634,0.00932263460693199,0.98141516029355,-0.836965646514075,1.23747099775776,1.5957296964757,0.531640741356524,-0.531640741356524,-0.68385127071417,-0.382233758178671,-0.855286223965711,-0.235827228784314,-0.103446253032964,0.353367619267215,-0.353367619267215,1.30461161252186,-0.490814052060453,-0.205676326634995,-0.313738934785852,0.98141516029355,-0.382233758178671
48,non_modifiable_emotion,0.212521711173482,0.246677510994321,11.4295749608556,45.7027336982221,1,1.48780876832655e-30,1.1600151865923e-18,-0.00414227240539494,0.172853193688754,-0.317919803619613,-2.42539406241575,0.375272885118128,0.624727114881872,0.999767654527254,1.23865689315312,1.4511786043266,1.44703633192121,0.212521711173482,-0.00414227240539494,1.68383597677674,-0.110756398791827,1.31214326455567,1.72281425275252,0.531640741356524,-0.531640741356524,-0.68385127071419,-0.571937409625564,-0.758990950822183,-0.482891667168035,-0.522695405875698,-0.639169802948886,0.639169802948885,1.30536868571215,3.60236214433494,3.52616233839512,3.64423742190333,1.68383597677674,-0.571937409625564
49,non_modifiable_emotion,0.20459289306297,0.205003717749099,13.2399132759857,50,1,2.58041930239699e-40,7.30038935316513e-24,-0.00841691377562874,0.162403076717915,-0.687566897147451,-2.24281169209612,0.24586278003377,0.75413721996623,0.999658280052355,1.01343542664401,1.21802831970698,1.20961140593135,0.20459289306297,-0.00841691377562874,1.5721403761387,-0.691770140293999,1.70980255823417,1.97141239273399,0.531640741356524,-0.531640741356524,-0.68385127071419,-0.632161745064117,-0.913026906682251,-0.568924103767583,-0.506158355654256,-0.963382478864381,0.963382478864381,1.30513661320423,2.77747648931368,2.78087189529936,2.82989998887195,1.5721403761387,-0.632161745064117
50,non_modifiable_emotion,0.0607253113951332,0.254833454596825,3.16132861745005,2.30919205566075,0.999214743963365,0.000785256036634938,0.288301259754175,-0.0119805436639279,0.251428269923101,-0.632147978107182,-2.27870966506228,0.263645093407064,0.736354906592936,0.977039089815,0.418986553142881,0.479711864538015,0.467731320874087,0.0607253113951332,-0.0119805436639279,-0.454564704335734,0.00295331992965832,-0.504061459942089,-0.787515101303642,0.52856343103254,-0.52856343103254,0.0239700464785862,-0.682368820508213,0.399214934175061,-0.556025788801153,-0.50940974614037,-0.918832237606439,0.918832237606439,1.25714285405477,0.600275727792226,0.420762410914696,0.285345235137134,-0.454564704335734,-0.682368820508213
51,non_modifiable_emotion,0.161603726164051,0.381130525815063,5.62514821675105,11.8543446626077,0.999999990732562,9.26743802268955e-09,5.12209773876488e-05,0.00209182036771048,0.370554851485969,0.074890756504173,2.47235161827228,0.529849184427342,0.470150815572658,0.925752909578791,0.293468626015948,0.455072352179999,0.457164172547709,0.161603726164051,0.00209182036771048,0.966539295274204,1.76378016517218,0.0371416695618562,-0.23532517001067,0.53164070503871,-0.53164070503871,-0.68372551580173,-0.48410686156206,2.15515478734453,-0.391468116973294,-0.0790914250992161,-0.251907961228828,0.251907961228828,1.14832301761836,0.140559613072669,0.341999508639331,0.249101254406434,0.966539295274204,-0.48410686156206
52,non_modifiable_emotion,0.0999033076866003,0.379323143177449,3.49403186039591,3.33472655738934,0.999762107882801,0.00023789211719924,0.0404640715271813,0.0142419529313446,0.368804843740276,0.512305789437372,2.34606866696471,0.695781492979093,0.304218507020907,0.890406696427466,0.184536324510458,0.284439632197059,0.298681585128403,0.0999033076866003,0.0142419529313446,0.0973472914469553,1.73858173549177,-0.430979795874842,-0.728187623853367,0.530708474892978,-0.530708474892978,-0.584506118938669,-0.312926733041673,2.12935946690721,-0.289663228615149,-0.0905292627405479,0.16380422555388,-0.16380422555388,1.07332485795706,-0.258410761612694,-0.20344668581929,-0.294473953129783,0.0973472914469553,-0.312926733041673
53,non_modifiable_emotion,0.115062219405064,0.293973258646042,5.19255677975301,9.87744889010834,0.99999989628721,1.03712790410506e-07,0.0016615989993127,0.00281968257019892,0.242376334903491,0.154335679957839,2.46339200693388,0.561327467103444,0.438672532896556,0.993174974543403,0.170096164394657,0.285158383799721,0.287978066369919,0.115062219405064,0.00281968257019892,0.310895354451215,0.548638322935817,-0.0578814561435998,-0.349689181330439,0.531640334920374,-0.531640334920374,-0.679771804695406,-0.473852196050013,0.265788345073741,-0.372977939558525,-0.0799029248207307,-0.17304504512973,0.17304504512973,1.29138023201534,-0.311298619596927,-0.201149117530674,-0.33118566717517,0.310895354451215,-0.473852196050013
54,modifiable_emotion,0.190206122624309,0.167777061337932,15.0400140887564,50,1,2.00732313002884e-51,7.30199524694947e-29,-0.085760734139231,0.117907365668442,-9.64947949681422,-34.3629410926889,2.47029283548431e-22,1,2.86496941656056e-05,0.848349503577597,1.03855562620191,0.952794892062675,0.190206122624309,-0.085760734139231,1.36946969521369,-1.21078214378008,2.10521307999905,1.97141239273399,0.531640741356524,-0.531640741356524,-0.68385127071419,-1.72183916551682,-1.5688989320677,-2.6547383602334,-3.41537786073012,-1.57934542681817,1.57934542681817,-0.815893503906313,2.17284047528651,2.20716775642514,1.94905186480929,1.36946969521369,-1.72183916551682
55,modifiable_emotion,0.0741214362344235,0.252469401690183,3.89485603033209,4.68789037251779,0.999950871463758,4.91285362423383e-05,0.10248683318732,-0.0835312003815222,0.200600549868345,-5.52424507580512,-11.3831565424206,1.6545265162281e-08,0.999999983454735,0.0132927834514491,0.411463957741847,0.485585393976271,0.402054193594748,0.0741214362344235,-0.0835312003815222,-0.265849540323707,-0.0300061761333678,-0.342934674709386,-0.64990669269674,0.531448213385101,-0.531448213385101,-0.432231262798096,-1.69042783126295,-0.349991650274656,-1.69462268504547,-1.33402767056408,-1.57934538536712,1.57934538536712,-0.787749453027689,0.57272382019202,0.439537791629823,0.0600810047091301,-0.265849540323707,-1.69042783126295
56,modifiable_emotion,0.135793831780367,0.252627279258777,7.13109352531602,19.5311045628296,0.999999999999502,4.9787313933466e-13,3.3125958937332e-06,-0.129298204998694,0.213096923097986,-8.04955089567269,-24.7084024964098,4.15491984837391e-16,1,3.97144099828495e-07,0.457861686563231,0.593655518343598,0.464357313344905,0.135793831780367,-0.129298204998694,0.602947696197411,-0.0278050557244677,0.367937931629247,0.2087776847484,0.531640741354573,-0.531640741354573,-0.683843137811854,-2.33522752306296,-0.165793635976505,-2.28236763596273,-2.54093642724435,-1.57934542681817,1.57934542681817,-0.81595345061833,0.742657981102818,0.784995790990804,0.273772816534128,0.602947696197411,-2.33522752306296
57,modifiable_emotion,0.226521030644587,0.202385361703645,14.8486088015161,50,1,3.55136858889518e-50,2.8877387084096e-31,-0.0727431214276567,0.131163505805913,-7.35758436380323,-20.7775481860238,9.36340281472011e-14,0.999999999999906,0.0107142792264319,1.11254119517943,1.33906222582402,1.26631910439636,0.226521030644587,-0.0727431214276567,1.88104852157908,-0.728275116781312,2.06316895449268,1.97141239273399,0.531640741356524,-0.531640741356524,-0.68385127071419,-1.53843732974874,-1.37350186399772,-2.1213179000811,-2.1849067896061,-1.57934542681794,1.57934542681794,-0.793220564479636,3.14045666194932,3.16777004413391,3.02440021418986,1.88104852157908,-1.53843732974874
58,modifiable_emotion,0.121212114782359,0.22754036589055,7.06714350581558,19.1830576264949,0.999999999999209,7.90776888254515e-13,1.64829557192411e-05,-0.0809537847553632,0.188794519216135,-5.68858313276261,-12.1536114297306,6.40488740725526e-09,0.999999993595113,0.0148110338020773,0.558056516559486,0.679268631341845,0.598314846586481,0.121212114782359,-0.0809537847553632,0.397530745559175,-0.377565427021736,0.353890656944324,0.188643065452582,0.531640741353425,-0.531640741353425,-0.683810802672398,-1.65411527781337,-0.524013933613792,-1.73287106766132,-1.40381015362911,-1.57934541077193,1.57934541077193,-0.784528005182208,1.10962689952898,1.05866749173682,0.733230193641283,0.397530745559175,-1.65411527781337
59,modifiable_emotion,0.0982926107581316,0.243726315678977,5.35025868898888,10.584948381364,0.999999956085703,4.39142969997425e-08,0.00428608735301967,-0.0756923228134201,0.221144750284313,-4.54079120503328,-7.12407080037553,2.80217561905844e-06,0.999997197824381,0.0616236680355902,0.0291122776342263,0.127404888392358,0.0517125655789378,0.0982926107581316,-0.0756923228134201,0.0746569284743639,-0.151901802138773,-0.023240621712615,-0.308760124294522,0.531640569262439,-0.531640569262438,-0.6733283059571,-1.57998787823893,-0.0471677146876005,-1.46573157710176,-0.948269096555368,-1.57933840649425,1.57933840649425,-0.685200210111765,-0.827659637844331,-0.705425458792154,-1.14154641858262,0.0746569284743639,-1.57998787823893
60,modifiable_emotion,0.0490236322211166,0.246286328593909,2.64071489255766,0.890528515715056,0.995863434619005,0.00413656538099525,0.520971928251242,-0.0617996231166183,0.205365846219696,-3.99221517766744,-5.03534122589841,3.27294664312091e-05,0.999967270533569,0.222956023768145,0.029438402660162,0.0784620348812786,0.0166624117646602,0.0490236322211166,-0.0617996231166183,-0.619409712204266,-0.116210242379715,-0.618419579852492,-0.869585211118368,0.515430110990254,-0.515430110990254,0.595210210979233,-1.38425716442667,-0.279750620390955,-1.33805484672642,-0.759086396102563,-1.57926342929653,1.57926342929653,-0.342882640703056,-0.826465187511476,-0.861876655234624,-1.26176400806054,-0.619409712204266,-1.38425716442667
61,modifiable_emotion,0.0877397648432779,0.284047232762912,4.09790831403113,5.42062790055879,0.999979154982982,2.08450170178894e-05,0.0389801542744143,-0.100026822405854,0.28606909587574,-4.63875956787495,-7.51970370825756,1.75253262149047e-06,0.999998247467379,0.0101703918583075,0.00298606434082351,0.0907258291841014,-0.00930099322175229,0.0877397648432779,-0.100026822405854,-0.0740041262341083,0.410250214066807,-0.298332167520134,-0.607517607689313,0.531559052603964,-0.531559052603964,-0.588149350554633,-1.92283045595532,0.909824791680675,-1.4885329384881,-0.984102793179238,-1.57934103617734,1.57934103617734,-0.794374593385016,-0.923348289995441,-0.822674092368798,-1.35081519963717,-0.0740041262341083,-1.92283045595532
