dataset,subject,cluster,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base,reg_success,emotion_reactivity
PIP,37,2,0.307088438163633,0.0496073512797666,1.55151714962099,1.60112450090075,0.66666666666667,2.8
PIP,38,1,0.146815274517557,0.292304142063256,0.782008758489175,1.07431290055243,0.93333333333333,2.13333333333333
PIP,38,2,0.418416218774301,0.0623560782570397,1.825709241001,1.88806531925804,0.93333333333333,2.13333333333333
PIP,39,1,0.0969500651858746,-0.0293463284194828,0.269617269143424,0.240270940723941,-0.600000000000001,2.58095238095238
PIP,39,2,0.0767081599783424,0.0284447654851821,0.911455404395437,0.93990016988062,-0.600000000000001,2.58095238095238
PIP,40,1,0.0679272061477686,0.127760388726047,0.00402570630684421,0.131786095032892,0.73333333333333,3
PIP,40,2,0.265626741423006,0.16667649039261,1.29177186283688,1.45844835322949,0.73333333333333,3
PIP,41,1,0.256982367111012,-0.104347728530312,0.422129749511778,0.317782020981466,0.4952380952381,2.42857142857143
PIP,41,2,0.381553629658177,-0.187479619934624,1.47443382527756,1.28695420534293,0.4952380952381,2.42857142857143
PIP,42,1,0.115951799205324,0.101386801827625,0.662152247044543,0.763539048872168,0.48095238095238,2.08095238095238
PIP,42,2,0.310125920895574,0.0349066977071684,1.61108839979083,1.64599509749799,0.48095238095238,2.08095238095238
PIP,43,1,0.20056337869986,0.0563462202471256,0.0558059333941122,0.112152153641238,0.79761904761904,2.81428571428571
PIP,43,2,0.691939521324039,-0.266543085346202,2.22780601769486,1.96126293234866,0.79761904761904,2.81428571428571
PIP,44,1,-0.0603011797387542,0.161379260787558,0.241284304260951,0.402663565048509,0.73809523809524,2.0047619047619
PIP,44,2,-0.0397750238323927,0.0456101209870744,1.08849891675705,1.13410903774412,0.73809523809524,2.0047619047619
PIP,45,1,0.0202963291024841,0.0667788442554217,0.145150200135104,0.211929044390526,2.25128205128206,3.11794871794872
PIP,45,2,0.0174922996805591,0.062460752103657,1.44398463113321,1.50644538323686,2.25128205128206,3.11794871794872
PIP,46,1,0.0789665477616676,0.0213087718260921,0.487177493738079,0.508486265564171,0.15384615384615,3.38461538461538
PIP,46,2,-0.124008047439712,0.0232152241407162,1.00515466154112,1.02836988568184,0.15384615384615,3.38461538461538
PIP,47,1,0.0518219666945577,0.00331184817754065,0.39954124811905,0.402853096296591,0.99047619047619,1.62637362637363
PIP,47,2,0.1319622039026,0.119780424980454,1.21177538035913,1.33155580533958,0.99047619047619,1.62637362637363
PIP,48,1,0.108376449438023,0.0871897215399975,0.123464598004875,0.210654319544872,0.62857142857143,3.16190476190476
